Marke,ParentSKU,ProductName,Revenue_total,MCP_Name,MCP_Type,MCP_Brand,MCP_Color_keys,MCP_Color_labels,MCP_Collection,MCP_Cut,MCP_Surface,MCP_Features,MCP_Gender,MCP_resolved
rehab,RH1000-612,rehab Extreme CG3 NC (grey/yellow),433.05,rehab Extreme CG3 NC (grey/yellow),configurable,rehab goalkeeping,grey,Grau,rehab Extreme,Innennaht (NC),Trocken,,,true
uhlsport,U0364-01,Uhlsport Fangmaschine Starter Soft,431.56,Uhlsport Fangmaschine Starter Soft,configurable,uhlsport,"red, white","Rot, Weiß",,Außennaht (RC),,,,true
NIKE,NGS0356-060,Nike Mercurial Touch Elite Torwarthands,431.17,Nike Mercurial Touch Elite,configurable,NIKE,"yellow, grey","Gelb, Grau",,Innennaht (NC),Trocken,"Dämpfung, Haltbarkeit, Schutz, Wasserschutz, Geschwindigkeit",Herren,true
Puma,10351392_042121_01,PUMA FUTURE Ultimate NC Torwarthandschu,426.17,Puma Future Ultimate NC Unleashed,configurable,PUMA,red,Rot,PUMA FUTURE,Innennaht (NC),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
HO Soccer,HO50-0806,HO Soccer Futsal Gopro nero,423.41,HO Soccer Futsal Gopro nero,configurable,HO SOCCER,black,Schwarz,,Innennaht (NC),Kunstrasen / Halle / Bolzplatz,,,true
Erreà,TFA0Q0Z07720,Erreà Black Spider Celebration,421.62,Erreà Black Spider Celebration,configurable,Errea,"yellow, black","Gelb, Schwarz",,Innennaht (NC),Trocken,,,true
NIKE,NPGS277-100,NIKE Mercurial Touch Elite Promo,421.03,NIKE Mercurial Touch Elite Promo,configurable,NIKE,"white, orange","Weiß, Orange",NIKE Mercurial,Innennaht (NC),Trocken,,,true
Puma,10373764_042121_03,PUMA Future Ultimate NC Torwarthandschu,418.58,Puma Future Ultimate NC Eclipse Pack,configurable,PUMA,black,Schwarz,PUMA FUTURE,Innennaht (NC),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
HO Soccer,HO511100,HO SOCCER SSG Supremo II NC,417.27,HO SOCCER SSG Supremo II NC,configurable,HO SOCCER,"blue, green","Blau, Grün",,"Innennaht (NC), Rollfinger (GC)",Trocken,,,true
reusch,R3570606-302,reusch Re.ceptor Prime D1,417.05,reusch Re:load Prime S1,configurable,REUSCH,,,,,,,,true
rehab,RH1000-627,rehab Extreme CG3 NC (grey/pink),416.99,rehab Extreme CG3 NC (grey/pink),configurable,rehab goalkeeping,"grey, pink","Grau, Pink",rehab Extreme,Innennaht (NC),Trocken,,,true
adidas,AFH7300,adidas Classic League TW-Handschuh Weis,416.43,adidas Classic League,configurable,adidas,"black, white","Schwarz, Weiß",adidas Classic,"Innennaht (NC), Hybrid (Mix)",Trocken,"Bequem, Dämpfung, Grip, Halt, Ballkontrolle, Haltbarkeit",Herren,true
uhlsport,U0551-01,Uhlsport Eliminator Soft Supportframe,413.94,Uhlsport Eliminator Soft Supportframe,configurable,uhlsport,"red, white","Rot, Weiß",,Außennaht (RC),,,"Herren, Damen",true
reusch,10295812_5470250_7740,Reusch Attrakt Silver NC Finger Support,413.1,Reusch Attrakt Silver NC FS,configurable,REUSCH,black,Schwarz,,,,,,true
reusch,R5072955-7083,Attrakt G3 Fusion Junior,411.46,Reusch Attrakt G3 Fusion Junior,configurable,REUSCH,"black, orange","Schwarz, Orange",,Außennaht (RC),Trocken,,,true
reusch,ETS5172215_4010,Reusch Attrakt Silver TW-Handschuh Juni,410.31,Reusch Attrakt Silver Junior,configurable,REUSCH,blue,Blau,,"Innennaht (NC), Außennaht (RC)",,"Bequem, Dämpfung, Grip, Ballkontrolle",,true
reusch,R3470800-344,reusch Waorani Pro S1 Ortho-Tec,408.11,reusch Waorani Pro S1 Ortho-Tec,configurable,REUSCH,,,,Außennaht (RC),Trocken,,,true
reusch,10180330_5160931_7701_7701,Reusch Pure Contact Gold X TW-Handschuh,407.82,Reusch Pure Contact X,configurable,REUSCH,"black, white","Schwarz, Weiß",,Innennaht (NC),,"Bequem, Dämpfung, Grip, Leicht, Elastizität, ESS",Herren,true
KEEPERsport,KS337-006,KEEPERsport GK-Glove Varan5 NC Supersoft,407.6,KEEPERsport GK-Glove Varan5 NC Supersoft,configurable,KEEPERsport,red,Rot,,Innennaht (NC),Trocken,,,true
reusch,R3870812-290,Prisma SD Finger Support,406.92,Prisma SD Finger Support,configurable,REUSCH,"black, green","Schwarz, Grün",,Außennaht (RC),Trocken,,,true
uhlsport,U1084,Uhlsport Next Level Supergrip Reflex TW,404.08,Uhlsport Next Level Supergrip Reflex,configurable,uhlsport,"red, blue","Rot, Blau",,Innennaht (NC),Trocken,"Bequem, Dämpfung, Haltbarkeit, Schutz, Supergrip",Herren,true
KEEPERsport,KS332-015,KEEPERsport GK-Glove Varan5 Pro NC,403.65,KEEPERsport GK-Glove Varan5 Pro NC,configurable,KEEPERsport,"black, green","Schwarz, Grün",,Innennaht (NC),Trocken,,,true
erima,E7220705,Erima Contact Ultra Grip 4.0 Torwarthan,403.17,Erima Contact Ultra Grip 4.0,configurable,erima,"yellow, red","Gelb, Rot",,Innennaht (NC),Trocken,,,true
reusch,ETSX5070235_7700,Reusch Freegel S1 TW-Handschuh Schwarz,402.99,Reusch Freegel S1,configurable,REUSCH,black,Schwarz,,Innennaht (NC),Trocken,"Bequem, Dämpfung",Herren,true
Puma,P041651-02,PUMA One Grip 1 RC TW-Handschuh Gelb Sc,400.82,PUMA One Grip 1 RC,configurable,PUMA,"yellow, black","Gelb, Schwarz",,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Größere Ballkontaktfläche, Individuelle Passform, Haltbarkeit",,true
Puma,10351562_042138_01,PUMA FUTURE Pro NC Torwarthandschuhe Sc,400.56,Puma Future Pro NC Unleashed,configurable,PUMA,red,Rot,PUMA FUTURE,Innennaht (NC),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
reusch,8FP9041-KEY,reusch Keon yellow (Sirigu SMU),400.45,,,,,,,,,,,true
NIKE,NPGS266-100,NIKE GK Premier SGT NC Promo,399.95,NIKE GK Premier SGT NC Promo,configurable,NIKE,"white, orange","Weiß, Orange",,Innennaht (NC),Trocken,,,true
uhlsport,U1023,uhlsport Speed Up Now Supersoft Lite,397.54,uhlsport Speed Up Now Supersoft Lite,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Außennaht (RC),Trocken,,Herren,true
reusch,P000008-KEOA2B,reusch Keon A2 (Castellazzi SMU),395.46,,,,,,,,,,,true
reusch,ETS5170400_3001,Reusch Pure Contact Aqua TW-Handschuh F,394.47,Reusch Pure Contact Aqua,configurable,REUSCH,"red, blue","Rot, Blau",Reusch Pure Contact,Innennaht (NC),Nässe / Regen,"Bequem, Halt, Leicht",Herren,true
HO Soccer,HO510806,HO SOCCER Eskudo Action Roll-Negative,391.01,HO SOCCER Eskudo Action Roll-Negative,configurable,HO SOCCER,"yellow, black","Gelb, Schwarz",,Hybrid (Mix),Trocken,,,true
uhlsport,U1022,Uhlsport Eliminator Unlimited SS LT Han,389.67,Uhlsport Eliminator Unlimited SS LT,configurable,uhlsport,"yellow, grey","Gelb, Grau",uhlsport Eliminator,Außennaht (RC),Trocken,,Herren,true
rehab,RH1000-414,rehab Extreme CG3 NC #Confusion (blue),389.33,rehab Extreme CG3 NC #Confusion (blue),configurable,rehab goalkeeping,blue,Blau,rehab Extreme,Innennaht (NC),Trocken,,,true
NIKE,ETSCN5651_010,Nike Grip3 Black X Chile Torwarthandsch,387.42,Nike Grip3 Black X Chile,configurable,NIKE,"red, black","Rot, Schwarz",NIKE Vapor,Hybrid (Mix),Trocken,"Bequem, Grip, Schutz","Herren, Damen",true
uhlsport,U1088,Uhlsport AG Bionik TW-Handschuhe Schwar,386.14,Uhlsport AG Bionik,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Außennaht (RC),Trocken,"Grip, Halt, Ballkontrolle, Absolutgrip+, Bionikframe",Herren,true
uhlsport,U1122,Uhlsport Radar Control Supersoft HN Han,382.89,Uhlsport Radar Control Supersoft NC,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Innennaht (NC),Trocken,"Atmungsaktivität, Dämpfung, Grip, Größere Ballkontaktfläche, Ballkontrolle, Haltbarkeit, Elastizität",Herren,true
adidas,ETSFS0395_000,adidas Predator Pro Black Pack Torwarth,382.15,adidas Predator Pro Black Pack,configurable,adidas,"black, pink","Schwarz, Pink",adidas Predator,Innennaht (NC),Trocken,"Atmungsaktivität, Bequem, Grip, Individuelle Passform, Ballkontrolle, Haltbarkeit","Herren, Damen",true
reusch,R3870136-290,Reusch Prisma M1 Duo,380.63,Reusch Prisma M1 Duo,configurable,REUSCH,"blue, orange","Blau, Orange",Reusch Prisma,Außennaht (RC),Trocken,,,true
uhlsport,ETS1011162_001,Uhlsport Pure Alliance Supergrip+ TW-Ha,379.98,Uhlsport Pure Alliance Supergrip+,configurable,uhlsport,"yellow, white","Gelb, Weiß",,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Grip, Haltbarkeit, Supergrip",Herren,true
HO Soccer,HO0515135IT,HO Soccer One Negative Beast Blue,379.28,HO Soccer One Negative Beast Blue,configurable,HO SOCCER,blue,Blau,,Innennaht (NC),,,,true
uhlsport,U0170,Uhlsport Eliminator Supersoft Handschuh,377.25,Uhlsport Eliminator Supersoft,configurable,uhlsport,"blue, green","Blau, Grün",uhlsport Eliminator,Außennaht (RC),Trocken,,,true
reusch,ETS5170700_7700,Reusch Pure Contact Infinity TW-Handsch,377.06,Reusch Pure Contact Infinity,configurable,REUSCH,black,Schwarz,,Innennaht (NC),Kunstrasen / Halle / Bolzplatz,"Bequem, Halt, Leicht",Herren,true
2XU,KS337-064,KEEPERsport GK-Glove Varan5 NC Supersoft,375.86,MYSTERY Triple Pack GOLD,configurable,2XU,orange,Orange,,,,,,true
uhlsport,U1104,Uhlsport Soft RF Handschuh F01,375.39,Uhlsport Soft RF,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Rollfinger (GC),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Größere Ballkontaktfläche",Herren,true
uhlsport,U1121-03,Uhlsport Absolutgrip JR PRO HN TW-Hands,374.32,Uhlsport Absolutgrip JR PRO NC,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Innennaht (NC),Trocken,"Bequem, Dämpfung, Grip, Ballkontrolle",,true
adidas,10383957_KA7789,adidas Predator Pro Promo Ice Cold Preci,371.83,adidas Predator Pro Promo Ice Cold Precision,configurable,adidas,blue,Blau,adidas Predator,Innennaht (NC),Trocken,,,true
uhlsport,U1052-02,Uhlsport Aerored SG FS TW-Handschuh F02,371.12,Uhlsport Aerored SG FS,configurable,uhlsport,"red, grey","Rot, Grau",,"Rollfinger (GC), Hybrid (Mix)",Trocken,"Dämpfung, Grip, Größere Ballkontaktfläche, Halt, Ballkontrolle, Schutz, Supergrip",Herren,true
uhlsport,U1054-022,uhlsport Aerored Supergrip GC,370.82,uhlsport Aerored Supergrip Rollfinger,configurable,uhlsport,red,Rot,,Rollfinger (GC),Trocken,,,true
Puma,P041469-21,PUMA ONE Grip 1 Hybrid Pro Torwarthands,369.36,PUMA ONE Grip 1 Hybrid Pro,configurable,PUMA,"red, blue","Rot, Blau",PUMA One,Hybrid (Mix),Trocken,"Bequem, Grip, Schutz",Herren,true
adidas,AFJ5921,adidas Predator Pro NC Promo,368.78,Adidas Predator Pro NC Promo,configurable,adidas,green,Grün,adidas Predator,Innennaht (NC),Trocken,,,true
uhlsport,ETS1011159_001,Uhlsport Soft Resist Flex Frame,368.6,,,,,,,,,,,true
NIKE,NCK4804-430,Nike Vapor Grip 3 RS Promo Torwarthands,368.02,Nike Vapor Grip 3 NC Promo,configurable,NIKE,blue,Blau,NIKE Vapor,"Innennaht (NC), Hybrid (Mix)",Trocken,"Atmungsaktivität, Bequem, Dämpfung, Leicht","Herren, Damen",true
Puma,P041470-22,PUMA ONE Grip 1 RC Torwarthandschuh Grü,363.4,PUMA ONE Grip 1 RC,configurable,PUMA,"black, green","Schwarz, Grün",PUMA One,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Grip, Schutz",Herren,true
reusch,R3870956-236,Prisma Pro G3 Negative Cut,362.87,Prisma Pro G3 Negative Cut,configurable,REUSCH,"black, green","Schwarz, Grün",,Innennaht (NC),Trocken,,,true
Elite Sport,EL9930992,ELITE Brambo Hybrid,362.28,ELITE Brambo Hybrid,configurable,ELITE SPORT,blue,Blau,,Hybrid (Mix),"Normaler Rasen, Trocken","Atmungsaktivität, Dämpfung, Grip, Leicht, Atmungsaktiv",,true
KEEPERsport,KSP10030,KEEPERsport Varan8 Hero NC Promo,361.66,,,,,,,,,,,true
uhlsport,U1099,Uhlsport Soft HN Comp TW-Handschuh Schw,360.6,Uhlsport Soft NC Competition,configurable,uhlsport,"black, blue","Schwarz, Blau",,"Innennaht (NC), Hybrid (Mix)",Trocken,"Dämpfung, Grip, Ballkontrolle",Herren,true
reusch,R5070935-4949,reusch Attrakt Freegel G3,360.04,Reusch Attrakt Freegel G3,configurable,REUSCH,"black, orange","Schwarz, Orange",,Innennaht (NC),Trocken,,,true
Under Armour,UA1305519-002,UNDER ARMOUR Magnetico GC,359.27,UNDER ARMOUR Magnetico GC,configurable,UNDER ARMOUR,"black, green","Schwarz, Grün",,Rollfinger (GC),Trocken,,,true
uhlsport,ETS1000191_01,Uhlsport Eliminator Soft Graphit Handsc,358.05,uhlsport Eliminator Soft Graphit,configurable,uhlsport,"black, green","Schwarz, Grün",,Außennaht (RC),,,Herren,true
reusch,R3970237-583,REUSCH FIT CONTROL S1 ROLLFINGER,356.61,REUSCH FIT CONTROL S1 ROLLFINGER,configurable,REUSCH,"yellow, blue","Gelb, Blau",,Rollfinger (GC),Trocken,,,true
Umbro,ETS21022U_HPQ,Umbro Neo Pro NC TW-Handschuh Weiss FHP,355.3,Umbro Neo Pro NC FHPQ,configurable,Umbro,"white, purple","Weiß, purple",,,,,Herren,true
Puma,P041639-01,PUMA King GC Torwarthandschuhe Schwarz,354.16,PUMA King GC,configurable,PUMA,"black, gold","Schwarz, gold",PUMA King,"Rollfinger (GC), Schmal",Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Individuelle Passform, Ballkontrolle, Haltbarkeit",,true
Elite Sport,EL9930589,Elite Neo Black NC,350.24,Elite Neo Black NC,configurable,ELITE SPORT,black,Schwarz,,Innennaht (NC),Trocken,,,true
reusch,R3970755-775,Reusch Fit Control Pro R3 TW-Handschuh,348.81,reusch Fit Control Pro R3,configurable,REUSCH,,,,Außennaht (RC),Kunstrasen / Hartplatz,,,true
NIKE,ETSDC1980_010,Nike Mercurial Touch Elite Torwarthands,344.47,Nike Mercurial Touch Elite,configurable,NIKE,black,Schwarz,NIKE Mercurial,Innennaht (NC),"Normaler Rasen, Trocken, Nässe / Regen","Atmungsaktivität, Bequem, Ballkontrolle, Haltbarkeit","Herren, Damen",true
uhlsport,ETS1011025_01,Uhlsport Speed Up Now Soft SF Handschuh,343.0,uhlsport Speed Up Now Soft SF,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Außennaht (RC),,,Herren,true
erima,E722402,Erima Premier Pro 3.0 Torwarthandschuh,342.73,Erima Premier Pro 3.0,configurable,erima,"white, blue","Weiß, Blau",,Rollfinger (GC),Trocken,,Herren,true
uhlsport,U0189,Uhlsport Eliminator Super Graphit Hands,340.97,Uhlsport Eliminator Super Graphit,configurable,uhlsport,"grey, green","Grau, Grün",uhlsport Eliminator,Außennaht (RC),"Trocken, Kunstrasen / Halle / Bolzplatz, Kunstrasen / Hartplatz",,,true
NIKE,NCK4757-100,Nike Mercurial Touch Elite PROMO TW-Han,339.3,Nike Mercurial Touch Elite Promo,configurable,NIKE,white,Weiß,"NIKE Mercurial, NIKE Mercurial",Innennaht (NC),Trocken,"Bequem, Individuelle Passform, Elastizität","Herren, Damen",true
KEEPERsport,KS10001-631,KEEPERsport Varan6 Hero NC Torwarthands,338.35,KEEPERsport Varan6 Hero NC,configurable,KEEPERsport,"black, gold","Schwarz, gold",KEEPERsport Varan,Innennaht (NC),Trocken,"Bequem, Dämpfung, Ballkontrolle, Schutz",Herren,true
One Glove,NXT-PRO-CONTRA-B-HYL,NXT Pro Contra Black HYL,338.11,NXT Pro Contra Black HYL,configurable,One Glove,black,Schwarz,,Hybrid (Mix),Normaler Rasen,,,true
adidas,ETSFS0402_000,adidas Predator Precision to Blur Pro F,337.5,adidas Predator Pro FS,configurable,adidas,green,Grün,adidas Predator,Innennaht (NC),,"Bequem, Grip, Leicht","Herren, Damen",true
uhlsport,U0369-01,Uhlsport Fangmaschine Soft HN,334.75,Uhlsport Fangmaschine Soft HN,configurable,uhlsport,"black, white","Schwarz, Weiß",,Innennaht (NC),,,,true
Puma,P041629-01,PUMA ONE Grip 1 RC Torwarthandschuh Kid,333.14,PUMA ONE Grip 1 RC Kids,configurable,PUMA,"red, black","Rot, Schwarz",PUMA One,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Dämpfung",,true
uhlsport,U1092-02,Uhlsport Comfort Absolutgrip HN TW-Hand,333.03,Uhlsport Comfort Absolutgrip NC,configurable,uhlsport,"white, beige","Weiß, beige",,"Innennaht (NC), Hybrid (Mix)",Trocken,"Dämpfung, Grip, Ballkontrolle",Herren,true
NIKE,NCK4871-492,NIKE GK Premier SGT NC Promo,325.17,NIKE GK Premier SGT NC Promo,configurable,NIKE,blue,Blau,,Innennaht (NC),Trocken,,,true
Puma,KS0KSP041282-01,Puma evoPOWER #KsEdition Duo NC,324.81,Puma evoPOWER #KsEdition Duo NC,configurable,PUMA,,,,,,,,true
uhlsport,U1054-02,Uhlsport Absolutgrip Finger Surround Ha,323.74,Uhlsport Absolutgrip Finger Surround,configurable,uhlsport,"red, grey","Rot, Grau",,"Innennaht (NC), Hybrid (Mix)",Trocken,"Dämpfung, Grip, Halt, Ballkontrolle, Absolutgrip+",Herren,true
reusch,10372218_5670399_7080,reusch Attrakt Duo Strapless,323.16,reusch Attrakt Duo Strapless,configurable,REUSCH,black,Schwarz,Reusch Attrakt,"Innennaht (NC), Hybrid (Mix)",,,,true
NIKE,NPGS262-696,NIKE GK Vapor Grip 3 NC Promo,320.47,NIKE GK Vapor Grip 3 NC Promo,configurable,NIKE,red,Rot,,Innennaht (NC),Trocken,,,true
uhlsport,U1038,Uhlsport Eliminator Unltd Supergrip Han,320.4,Uhlsport Eliminator Unltd Supergrip,configurable,uhlsport,"yellow, white","Gelb, Weiß",uhlsport Eliminator,Außennaht (RC),Trocken,,Herren,true
reusch,ETS5170909_1100,Reusch Pure Contact Fusion TW-Handschuh,318.56,Reusch Pure Contact Fusion,configurable,REUSCH,white,Weiß,,Innennaht (NC),,"Bequem, Grip, Ballkontrolle, Leicht",Herren,true
reusch,R3972510-588,Fit Control SD Open Cuff Finger Support,318.55,Fit Control SD Open Cuff Finger Support,configurable,REUSCH,yellow,Gelb,,Außennaht (RC),Trocken,,,true
reusch,ETS3970956_883,Reusch Pro G3 NC Torwarthandschuh Blau,317.88,Reusch Pro G3 NC,configurable,REUSCH,"yellow, blue","Gelb, Blau",,Innennaht (NC),Trocken,"Bequem, Grip, Ballkontrolle, Schutz, 3D Thumb Crotch, Pro Flex",Herren,true
adidas,ETSGH1744_000,adidas Predator Pro Inflight Promo TW-H,315.7,adidas Predator Pro Inflight Promo,configurable,adidas,"black, white","Schwarz, Weiß",adidas Predator,Innennaht (NC),,,"Herren, Damen",true
NIKE,ETSCN5650_011,Nike Vapor Grip3 Black X Chile Torwarth,313.72,Nike Vapor Grip3 Black X Chile,configurable,NIKE,black,Schwarz,NIKE Vapor,Hybrid (Mix),Trocken,"Bequem, Dämpfung, Grip, Schutz, ACC-Technologie",Herren,true
NIKE,NGS3373-100,Nike Vapor Grip3 Torwarthandschuh Weiss,311.1,Nike Vapor Grip3,configurable,NIKE,"white, orange","Weiß, Orange",NIKE Vapor,Hybrid (Mix),Trocken,"Atmungsaktivität, Bequem, Grip, Größere Ballkontaktfläche, Ballkontrolle, Leicht",Herren,true
uhlsport,U1085,Uhlsport Next Level Supergrip TW-Handsc,309.53,Uhlsport Next Level Supergrip,configurable,uhlsport,"red, blue","Rot, Blau",,Außennaht (RC),Trocken,"Bequem, Dämpfung, Grip, Ballkontrolle, Haltbarkeit, Schutz, Supergrip, Rolled Thumb",Herren,true
reusch,P000041-REP,reusch re:pulse orange (Perquis SMU),307.1,,,,,,,,,,,true
uhlsport,ETS1011156_01,Uhlsport Soft Advanced Torwarthandschuh,304.08,uhlsport Soft Advanced,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Außennaht (RC),,,Herren,true
HO Soccer,HO0520427,HO Soccer Krotalus II NG Hardground Furi,300.96,HO Soccer Krotalus II NG Hardground Furious,configurable,HO SOCCER,black,Schwarz,,Innennaht (NC),,,,true
NIKE,ETSGS0371_060,Nike Spyne Pro Torwarthandschuh Schwarz,299.37,Nike Spyne Pro,configurable,NIKE,"yellow, black","Gelb, Schwarz","NIKE Vapor, NIKE Match",Außennaht (RC),,"Dämpfung, Haltbarkeit, Schutz",Herren,true
Puma,P041513-01,PUMA Future Grip 19.2 Torwarthandschuh,299.21,PUMA Future Grip 19.2,configurable,PUMA,red,Rot,,Hybrid (Mix),Trocken,"Bequem, Dämpfung, Grip, Individuelle Passform, Ballkontrolle, Schutz, Leicht",Herren,true
HO Soccer,HO510850,HO SOCCER First Superlight NC neon,296.66,HO SOCCER First Superlight Neon,configurable,HO SOCCER,"yellow, black","Gelb, Schwarz",,,,,,true
uhlsport,U1115,Uhlsport Radar Control Supergrip Reflex,296.52,Uhlsport Radar Control Supergrip Reflex,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Innennaht (NC),Trocken,"Dämpfung, Größere Ballkontaktfläche, Ballkontrolle, Haltbarkeit, Elastizität, Supergrip",Herren,true
Puma,P041662-02,PUMA FUTURE Grip 5.1 Hybrid TW-Handschu,295.72,PUMA FUTURE Grip 5.1 Hybrid,configurable,PUMA,"yellow, black","Gelb, Schwarz","PUMA Future, PUMA FUTURE",Hybrid (Mix),Trocken,"Atmungsaktivität, Bequem, Dämpfung, Grip, Ballkontrolle",,true
NIKE,NCK4871-430,NIKE GK Premier SGT NC Promo,294.45,NIKE GK Premier SGT NC Promo,configurable,NIKE,blue,Blau,,Innennaht (NC),Trocken,,,true
reusch,P000041-REC,reusch re:ceptor Aqua (Perquis SMU),294.3,,,,,,,,,,,true
adidas,ETSGP8623_000,adidas PREDATOR GL PRO HYP,294.14,adidas PREDATOR GL PRO HYP,configurable,adidas,"black, pink","Schwarz, Pink",,,,,,true
reusch,P000005-REO,reusch re:load orange (Viviano SMU),291.43,,,,,,,,,,,true
uhlsport,U1040,Uhlsport SPEED UP LLORIS SUPERGRIP hydr,291.26,Uhlsport SPEED UP LLORIS SUPERGRIP hydr,configurable,uhlsport,"yellow, blue","Gelb, Blau",,Außennaht (RC),Trocken,,Herren,true
uhlsport,ETS1011172_001,Uhlsport Pure Alliance Soft Pro TW-Hand,290.86,Uhlsport Pure Alliance Soft Pro,configurable,uhlsport,"yellow, white","Gelb, Weiß",,Außennaht (RC),Trocken,"Atmungsaktivität, Bequem, Grip, Haltbarkeit",Herren,true
uhlsport,ETS1000124_01,Uhlsport Eliminator Absolutgrip NC,290.49,Uhlsport Eliminator Absolutgrip NC,configurable,uhlsport,"black, blue","Schwarz, Blau",,Innennaht (NC),,,Herren,true
reusch,P000002-KEW,reusch Keon white (Abbiati SMU),287.55,,,,,,,,,,,true
reusch,R3770135-494,Reusch Serathor Prime M1,286.65,Reusch Serathor Prime M1,configurable,REUSCH,,,,Außennaht (RC),"Normaler Rasen, Trocken, Kunstrasen / Hartplatz",,,true
Puma,P041664-02,PUMA FUTURE Grip 5.2 SGC TW-Handschuh G,284.62,PUMA FUTURE Grip 5.2 SGC,configurable,PUMA,"yellow, black","Gelb, Schwarz","PUMA Future, PUMA FUTURE",Hybrid (Mix),Trocken,"Bequem, Dämpfung, Ballkontrolle",,true
HO Soccer,HO510665,HO Soccer SSG Supremo TW-Handschuh Schw,283.24,HO Soccer SSG Supremo,configurable,HO SOCCER,black,Schwarz,,Innennaht (NC),Trocken,"Bequem, Ballkontrolle",Herren,true
Puma,P041474-21,PUMA ONE Grip 1 RC Torwarthandschuh Kid,282.44,PUMA ONE Grip 1 RC Kids,configurable,PUMA,"red, blue","Rot, Blau",,Außennaht (RC),Trocken,,,true
adidas,ETSFS0406_000,adidas Predator Precision to Blur Match,281.63,adidas Predator Match FS,configurable,adidas,green,Grün,adidas Predator,Außennaht (RC),,"Atmungsaktivität, Bequem, Grip, Haltbarkeit, fingersave","Herren, Damen",true
