Marke_Code,Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
122,KEEPERsport,KS70008-406,KEEPERsport Torwart Trikot Set Blau F40,1001,Torwarttrikots,dash_pattern,KS70008-406,83,3511.64,0,0.0,0,0.0,18,885.77,56,2218.59,9,407.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,182.91,15,702.86,4,171.89,11,566.92,30,1108.34,11,371.44,7,323.36,2,83.92
136,uhlsport,10292053_1005292_092,uhlsport Prediction Torwartset F92,1001,Torwarttrikots,11ts_direct,10292053,65,3487.7,0,0.0,0,0.0,30,1813.35,35,1674.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,676.06,12,791.45,7,345.84,14,738.85,13,624.58,7,277.62,1,33.3,0,0.0,0,0.0
136,uhlsport,10255207_1005723_001,uhlsport Save Goalkeeper Torwartset Sch,1001,Torwarttrikots,11ts_direct,10255207,122,3424.28,0,0.0,31,1130.29,54,1374.71,34,848.05,3,71.23,0,0.0,0,0.0,0,0.0,0,0.0,2,67.42,6,217.83,15,560.32,8,284.72,2,77.95,9,240.58,37,885.62,6,170.56,9,208.32,3,70.45,10,278.74,12,290.54,3,71.23,0,0.0
115,adidas,10277655_IS5339_000,adidas Tiro 24 Pro Torwarttrikot Pink,1001,Torwarttrikots,11ts_direct,10277655,55,3405.12,0,0.0,0,0.0,39,2515.93,16,889.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,272.4,7,467.87,21,1347.9,7,427.76,4,297.32,11,546.49,1,45.38,0,0.0,0,0.0,0,0.0
136,uhlsport,U5636-02,Uhlsport Bionikframe Baselayer Black Edi,1001,Torwarttrikots,legacy,,59,3366.5,2,126.88,13,761.71,8,462.67,28,1614.78,8,400.46,0,0.0,0,0.0,0,0.0,2,126.88,1,63.8,1,58.8,7,419.17,4,219.94,1,62.7,1,62.7,3,185.66,3,151.61,4,243.97,5,277.98,14,800.48,5,292.35,8,400.46,0,0.0
115,adidas,10211181_HF0137_000,adidas Condivo 22 Torwarttrikot langarm,1001,Torwarttrikots,11ts_direct,10211181,85,3361.22,41,1728.77,37,1409.18,6,198.28,1,24.99,0,0.0,0,0.0,8,309.63,30,1250.24,3,168.9,2,112.49,10,404.88,13,456.96,12,434.85,4,132.75,1,30.1,0,0.0,1,35.43,0,0.0,0,0.0,1,24.99,0,0.0,0,0.0,0,0.0
115,adidas,10246593_HK7670_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,11ts_direct,10246593,65,3344.55,0,0.0,43,2326.54,12,595.98,9,368.41,1,53.62,0,0.0,0,0.0,0,0.0,0,0.0,8,469.74,13,756.76,18,887.58,4,212.46,6,341.48,0,0.0,4,168.04,2,86.46,5,221.7,3,114.88,1,31.83,0,0.0,1,53.62,0,0.0
136,uhlsport,10255201_1003667_004,uhlsport Reaction Torwartset Rot Schwar,1001,Torwarttrikots,11ts_direct,10255201,61,3311.76,0,0.0,31,1915.88,23,1089.34,7,306.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,130.06,16,1071.62,13,714.2,2,135.58,1,67.18,16,712.98,4,173.6,1,41.97,5,221.34,1,43.23,0,0.0,0,0.0,0,0.0
115,adidas,10246615_HK7695_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246615,110,3304.43,0,0.0,41,1424.92,45,1331.97,22,497.67,2,49.87,0,0.0,0,0.0,0,0.0,0,0.0,5,168.82,4,169.93,16,573.66,16,512.51,11,402.84,6,211.57,16,412.31,12,305.25,5,132.91,6,138.83,7,166.62,4,59.31,1,24.67,1,25.2
122,KEEPERsport,KS40008-425,KEEPERsport Torwarttrikot langarm Blau,1001,Torwarttrikots,dash_pattern,KS40008-425,191,3299.23,64,1510.33,85,1305.39,22,270.43,20,213.08,0,0.0,7,162.47,14,326.62,24,550.9,19,470.34,10,228.21,18,400.72,41,476.91,16,199.55,1,30.74,3,26.22,12,160.41,6,53.06,4,39.33,12,135.87,4,37.88,0,0.0,0,0.0,0,0.0
115,adidas,10246614_HK7694_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246614,113,3229.31,0,0.0,39,1201.41,57,1638.69,17,389.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,204.94,6,231.49,18,481.62,8,283.36,3,109.61,13,374.14,30,893.18,11,261.76,5,131.73,8,175.61,4,81.87,0,0.0,0,0.0,0,0.0
136,uhlsport,10207595_1003667_002,uhlsport Reaction Torwartset Blau F02,1001,Torwarttrikots,11ts_direct,10207595,56,3222.35,3,188.36,50,2877.19,3,156.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,188.36,9,635.92,21,1198.87,20,1042.4,0,0.0,3,156.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10292057_1005292_041,uhlsport Prediction Torwartset F41,1001,Torwarttrikots,11ts_direct,10292057,60,3218.14,0,0.0,0,0.0,33,2031.33,24,1065.14,3,121.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,464.43,12,799.85,14,767.05,4,199.42,5,250.82,10,434.08,5,180.82,3,121.67,0,0.0
115,adidas,10276035_IN0425_000,adidas Tiro 24 Pro Torwarttrikot Rot,1001,Torwarttrikots,11ts_direct,10276035,59,3188.11,0,0.0,0,0.0,32,1792.99,27,1395.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,419.07,4,269.83,17,829.66,5,274.43,13,756.41,9,376.71,5,262.0,0,0.0,0,0.0,0,0.0
115,adidas,10277663_IS5350_000,adidas Tiro 24 Pro Torwarttrikot langar,1001,Torwarttrikots,11ts_direct,10277663,51,3184.26,0,0.0,0,0.0,29,1906.68,22,1277.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,229.49,23,1496.02,3,181.17,10,651.62,5,251.65,7,374.31,0,0.0,0,0.0,0,0.0
136,uhlsport,U5616-02,Uhlsport Score Torwartset Rot Grau F02,1001,Torwarttrikots,legacy,,61,3151.11,48,2571.19,7,363.8,2,78.74,4,137.38,0,0.0,20,1079.49,10,535.08,10,545.54,8,411.08,3,154.93,0,0.0,2,103.28,2,105.59,1,44.31,0,0.0,1,34.43,0,0.0,0,0.0,0,0.0,4,137.38,0,0.0,0,0.0,0,0.0
115,adidas,10211182_HF0138_000,adidas Condivo 22 Torwarttrikot Gelb,1001,Torwarttrikots,11ts_direct,10211182,81,3137.71,47,1856.55,30,1127.78,2,74.8,2,78.58,0,0.0,0,0.0,0,0.0,43,1690.26,4,166.29,8,328.3,12,476.78,8,257.92,2,64.78,0,0.0,1,31.67,1,43.13,0,0.0,1,44.25,1,34.33,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,10292060_1005292_070,uhlsport Prediction Torwartset F70,1001,Torwarttrikots,11ts_direct,10292060,59,3102.88,0,0.0,0,0.0,25,1550.9,33,1515.29,1,36.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1208.79,6,342.11,7,342.0,4,200.69,19,851.34,3,121.26,1,36.69,0,0.0
115,adidas,AFI4193,adidas AdiPro 20 Torwarttrikot langarm,1001,Torwarttrikots,legacy,,99,3013.81,78,2585.17,18,364.44,2,30.65,1,33.55,0,0.0,27,955.06,17,532.78,32,1015.98,2,81.35,2,80.48,3,61.71,11,192.3,2,29.95,1,15.03,0,0.0,1,15.62,0,0.0,1,33.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NBV6711-398,Nike Gardien III Torwarttrikot langarm,1001,Torwarttrikots,legacy,,83,2932.6,55,1932.7,17,672.53,6,178.8,5,148.57,0,0.0,16,549.23,6,252.9,27,941.73,6,188.84,9,381.43,6,211.36,2,79.74,0,0.0,0,0.0,1,26.97,2,52.08,3,99.75,2,62.13,1,21.22,1,24.02,1,41.2,0,0.0,0,0.0
115,adidas,10246589_HK7666_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,11ts_direct,10246589,58,2904.98,0,0.0,34,1846.88,18,825.59,6,232.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,153.23,5,273.86,22,1204.9,4,214.89,6,308.65,2,99.49,7,298.07,3,119.38,1,43.85,3,114.43,2,74.23,0,0.0,0,0.0,0,0.0
115,adidas,10246585_HK7662_000,adidas Tiro 23 Pro Torwarttrikot Langar,1001,Torwarttrikots,11ts_direct,10246585,53,2900.88,0,0.0,30,1719.24,23,1181.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,117.23,9,564.17,17,918.01,2,119.83,7,427.76,5,255.16,9,411.68,2,87.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS50007-425,KEEPERsport Torwarttrikot Premier Blau,1001,Torwarttrikots,dash_pattern,KS50007-425,394,2839.66,136,1126.72,138,1123.31,66,357.01,53,228.52,1,4.1,0,0.0,12,157.46,106,786.26,18,183.0,11,101.36,68,579.33,48,354.64,11,87.98,5,32.53,27,164.66,18,92.01,16,67.81,17,82.81,13,57.68,21,78.41,2,9.62,1,4.1,0,0.0
115,adidas,10276033_IN0424_000,adidas Tiro 24 Pro Torwarttrikot Lila,1001,Torwarttrikots,11ts_direct,10276033,48,2835.15,0,0.0,0,0.0,38,2313.89,9,479.25,1,42.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,911.04,7,481.31,12,599.7,6,321.84,2,131.61,2,117.67,3,147.79,2,82.18,1,42.01,0,0.0
136,uhlsport,10292062_1005292_043,uhlsport Prediction Torwartset F43,1001,Torwarttrikots,11ts_direct,10292062,53,2809.8,0,0.0,0,0.0,28,1600.38,19,890.55,6,318.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,68.03,4,250.17,12,766.81,11,515.37,4,197.5,5,242.86,7,332.91,3,117.28,6,318.87,0,0.0
115,adidas,AFI4191,adidas AdiPro 20 Torwarttrikot langarm,1001,Torwarttrikots,legacy,,99,2790.4,70,2267.8,25,435.18,2,57.38,2,30.04,0,0.0,33,1146.18,21,609.08,12,355.22,4,157.32,2,48.31,3,62.04,19,310.22,1,14.61,0,0.0,0,0.0,0,0.0,2,57.38,2,30.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10246590_HK7667_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,11ts_direct,10246590,53,2756.29,0,0.0,37,1912.92,16,843.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,680.01,3,160.39,21,980.59,1,91.93,6,342.12,6,329.53,4,171.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10276029_IN0422_000,adidas Tiro 24 Pro Torwarttrikot langar,1001,Torwarttrikots,11ts_direct,10276029,40,2645.9,0,0.0,0,0.0,26,1884.98,14,760.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,644.15,3,242.77,10,698.55,4,299.51,1,59.97,6,315.35,5,284.78,2,100.82,0,0.0,0,0.0
125,NIKE,NCJ6066-052,NIKE PARK IV GK-Shirt l/s,1001,Torwarttrikots,legacy,,96,2634.08,21,561.02,27,807.94,15,416.53,28,704.72,5,143.87,1,29.16,1,30.29,7,169.12,12,332.45,4,124.32,5,155.82,12,364.09,6,163.71,8,233.53,0,0.0,4,106.34,3,76.66,3,89.13,4,107.35,7,202.87,14,305.37,4,114.26,1,29.61
115,adidas,10246591_HK7668_000,adidas Tiro 23 Pro Torwarttrikot Kurzar,1001,Torwarttrikots,11ts_direct,10246591,55,2613.84,0,0.0,39,1899.01,10,503.02,6,211.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,212.08,5,293.17,24,1051.37,6,342.39,3,174.13,4,206.9,2,84.92,1,37.07,1,28.5,3,112.88,2,70.43,0,0.0,0,0.0,0,0.0
115,adidas,10246651_HL0009_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246651,79,2611.04,0,0.0,56,2045.28,13,361.55,9,191.22,1,12.99,0,0.0,0,0.0,0,0.0,0,0.0,14,491.92,11,447.37,23,791.4,8,314.59,3,112.37,1,39.92,1,26.6,8,182.66,1,33.77,3,60.67,2,47.0,3,49.78,1,12.99,0,0.0
115,adidas,10246616_HK7696_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246616,87,2542.56,0,0.0,41,1329.28,29,859.59,15,327.16,2,26.53,0,0.0,0,0.0,0,0.0,0,0.0,5,163.19,7,274.75,18,511.84,11,379.5,4,131.95,7,231.22,14,389.05,4,107.37,1,20.21,3,71.75,7,159.59,4,75.61,2,26.53,0,0.0
115,adidas,ADP3136,adidas AdiPro 19 Torwarttrikot langarm,1001,Torwarttrikots,legacy,,81,2447.53,28,984.45,22,732.84,20,490.35,11,239.89,0,0.0,4,177.58,3,102.03,14,472.52,7,232.32,3,127.63,4,112.19,5,183.05,10,309.97,1,25.31,5,124.91,9,246.61,5,93.52,4,85.78,3,46.33,2,57.38,2,50.4,0,0.0,0,0.0
128,Puma,10183435_704933_043,PUMA teamPACER Torwarttrikot langarm Gr,1001,Torwarttrikots,11ts_direct,10183435,146,2434.97,80,1307.88,41,715.23,15,242.51,10,169.35,0,0.0,11,184.14,6,92.35,43,691.07,20,340.32,22,391.44,3,56.95,11,180.68,5,86.16,2,38.13,1,16.39,5,80.05,7,107.94,6,103.17,2,34.26,0,0.0,2,31.92,0,0.0,0,0.0
115,adidas,10210253_HB1647_000,adidas Condivo 22 GK-Shirt l/s Kids,1001,Torwarttrikots,11ts_direct,10210253,73,2418.34,23,817.34,28,1010.69,5,173.31,13,309.88,4,107.12,0,0.0,4,122.53,6,213.53,13,481.28,7,288.35,11,364.26,4,146.96,6,211.12,0,0.0,2,72.15,1,26.72,2,74.44,2,72.35,4,89.02,0,0.0,7,148.51,3,92.12,1,15.0
115,adidas,10210249_HB1642_000,adidas Condivo 22 TW-Trikot langarm Kid,1001,Torwarttrikots,11ts_direct,10210249,65,2409.04,23,830.72,39,1493.92,3,84.4,0,0.0,0,0.0,0,0.0,7,219.31,7,258.88,9,352.53,8,298.56,29,1137.48,2,57.88,0,0.0,0,0.0,0,0.0,3,84.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10246649_HL0007_000,adidas Tiro 23 Competition Torwarttriko,1001,Torwarttrikots,11ts_direct,10246649,78,2365.03,0,0.0,44,1456.48,28,789.31,5,100.81,1,18.43,0,0.0,0,0.0,0,0.0,0,0.0,4,133.34,5,175.12,24,726.23,11,421.79,6,207.39,8,201.78,13,354.7,1,25.44,0,0.0,1,17.84,4,82.97,0,0.0,1,18.43,0,0.0
115,adidas,10275789_IK4907_000,adidas Tiro 24 Pro Torwarttrikot langar,1001,Torwarttrikots,11ts_direct,10275789,36,2301.22,0,0.0,0,0.0,16,1170.75,19,1080.92,1,49.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,215.32,2,154.52,8,593.19,3,207.72,2,142.56,3,166.82,12,644.48,2,127.06,1,49.55,0,0.0
122,KEEPERsport,KS40015K-903,KEEPERsport GK ThermoSkin Sweatshirt Ki,1003,Torwart Trainingsoberteile,dash_pattern,KS40015K-903,50,2284.27,0,0.0,0,0.0,0,0.0,6,306.5,44,1977.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,306.5,44,1977.77,0,0.0
122,KEEPERsport,KS40003-999,KEEPERsport Zip Sweatshirt Unpadded F99,1003,Torwart Trainingsoberteile,dash_pattern,KS40003-999,97,2275.73,71,1765.36,26,510.37,0,0.0,0,0.0,0,0.0,26,757.65,5,102.88,14,325.19,26,579.64,6,140.47,1,17.55,4,79.74,15,272.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,KEEPERsport,KS50007-633,KEEPERsport GK Shirt Premier s/s,1001,Torwarttrikots,dash_pattern,KS50007-633,175,2127.45,74,1163.33,30,410.61,44,367.2,20,148.98,7,37.33,9,164.32,25,434.24,32,451.49,8,113.28,4,69.27,11,152.18,11,147.27,4,41.89,6,74.19,19,124.45,14,143.6,5,24.96,1,7.73,1,10.35,11,84.0,7,46.9,6,32.42,1,4.91
115,adidas,10209239_H21239_000,adidas Condivo 22 TW-Trikot langarm Kid,1001,Torwarttrikots,11ts_direct,10209239,68,2113.53,11,369.08,33,1144.67,11,280.65,12,304.13,1,15.0,0,0.0,4,129.9,2,61.52,5,177.66,18,677.14,9,282.89,3,97.77,3,86.87,2,49.79,5,124.15,1,24.96,3,81.75,5,128.8,4,98.03,0,0.0,3,77.3,1,15.0,0,0.0
125,NIKE,NBV6711-406,Nike Gardien III Torwarttrikot langarm,1001,Torwarttrikots,legacy,,58,2016.1,26,895.18,16,670.76,4,132.39,9,241.99,3,75.78,4,141.89,5,158.67,11,377.48,6,217.14,4,137.75,3,121.48,5,237.87,4,173.66,1,51.54,1,29.36,1,25.57,1,25.92,1,25.95,1,25.17,5,143.57,2,47.3,3,75.78,0,0.0
125,NIKE,10252620_DR0944_702,Nike Precision VI Shirt,1001,Torwarttrikots,11ts_direct,10252620,80,1990.19,0,0.0,46,1126.41,24,625.45,9,222.5,1,15.83,0,0.0,0,0.0,0,0.0,0,0.0,3,82.99,5,135.83,21,500.23,17,407.36,6,162.28,5,105.84,11,300.76,2,56.57,0,0.0,0,0.0,7,188.83,2,33.67,1,15.83,0,0.0
115,adidas,10210250_HB1643_000,adidas Condivo 22 TW-Trikot langarm Kid,1001,Torwarttrikots,11ts_direct,10210250,60,1985.87,26,937.78,21,691.03,8,238.55,4,93.01,1,25.5,0,0.0,5,157.91,8,301.41,13,478.46,6,235.06,5,171.13,4,129.93,6,154.91,2,59.09,1,39.97,2,52.43,3,87.06,1,23.77,0,0.0,1,26.15,2,43.09,1,25.5,0,0.0
125,NIKE,10171182_CZ6664_528,Nike Promo TW-Trikot langarm Lila F528,1001,Torwarttrikots,11ts_direct,10171182,20,1985.36,19,1882.4,1,102.96,0,0.0,0,0.0,0,0.0,5,597.15,11,995.46,1,127.81,2,161.98,0,0.0,0,0.0,1,102.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NCJ6072-010,Nike Dri-FIT Park IV TW-Shirt langarm K,1001,Torwarttrikots,legacy,,80,1935.81,43,1037.17,22,555.79,11,259.05,4,83.8,0,0.0,1,27.83,14,334.93,12,287.64,16,386.77,4,106.66,4,110.98,3,81.04,11,257.11,3,70.34,2,50.4,2,44.89,4,93.42,0,0.0,2,46.18,0,0.0,2,37.62,0,0.0,0,0.0
122,KEEPERsport,KS50007-116,KEEPERsport Torwarttrikot Premier Rot F,1001,Torwarttrikots,dash_pattern,KS50007-116,232,1928.01,119,1185.56,61,472.91,44,232.63,7,33.33,1,3.58,9,113.17,58,542.22,48,473.32,4,56.85,13,122.03,15,135.3,24,152.51,9,63.07,8,43.14,12,70.77,16,78.63,8,40.09,2,8.24,2,12.79,0,0.0,3,12.3,1,3.58,0,0.0
125,NIKE,NCI1039-545,Nike Promo TW-Trikot langarm Lila F545,1001,Torwarttrikots,legacy,,22,1909.77,14,1146.45,7,689.15,1,74.17,0,0.0,0,0.0,0,0.0,4,308.69,7,637.22,3,200.54,2,201.81,0,0.0,4,389.02,1,98.32,0,0.0,0,0.0,1,74.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10183434_704933_042,PUMA teamPACER Torwarttrikot langarm Ge,1001,Torwarttrikots,11ts_direct,10183434,114,1875.74,59,982.11,27,476.66,18,283.66,9,119.91,1,13.4,5,95.09,6,73.65,21,363.24,27,450.13,7,130.85,4,64.16,12,212.61,4,69.04,4,67.33,2,33.78,6,94.82,6,87.73,3,41.84,2,27.77,4,50.3,0,0.0,1,13.4,0,0.0
136,uhlsport,10207586_1005612_013,Uhlsport Tower Torwarttrikot langarm Sc,1001,Torwarttrikots,11ts_direct,10207586,84,1865.63,22,579.83,42,904.7,10,222.61,10,158.49,0,0.0,0,0.0,0,0.0,7,225.8,15,354.03,11,229.54,5,113.2,15,324.34,11,237.62,4,88.43,3,58.29,3,75.89,0,0.0,2,35.74,5,74.29,2,29.91,1,18.55,0,0.0,0,0.0
115,adidas,10210252_HB1646_000,adidas Condivo 22 GK-Shirt l/s Kids,1001,Torwarttrikots,11ts_direct,10210252,60,1853.84,13,479.44,22,732.5,14,386.9,10,221.39,1,33.61,0,0.0,7,219.08,2,69.39,4,190.97,2,74.21,7,240.14,4,149.66,9,268.49,3,83.4,2,48.0,4,99.22,5,156.28,0,0.0,2,36.79,5,118.8,3,65.8,1,33.61,0,0.0
136,uhlsport,10256661_1005303_004,Uhlsport Save Goalkeeper Torwartset Kid,1001,Torwarttrikots,11ts_direct,10256661,44,1838.47,0,0.0,23,1070.27,20,732.69,1,35.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,94.12,3,149.11,2,109.84,16,717.2,4,171.62,3,107.88,5,178.66,8,274.53,1,35.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,AFI4196,adidas AdiPro 20 Torwarttrikot langarm,1001,Torwarttrikots,legacy,,72,1828.52,26,849.05,22,484.4,18,351.76,6,143.31,0,0.0,7,266.94,7,260.63,11,297.56,1,23.92,4,96.8,2,38.77,8,160.39,8,188.44,4,88.47,7,131.8,6,107.16,1,24.33,1,14.83,3,84.16,0,0.0,2,44.32,0,0.0,0,0.0
128,Puma,10216116_657852_003,PUMA Torwart Shirt gepolstert Kids Schw,1001,Torwarttrikots,11ts_direct,10216116,89,1800.52,42,817.24,9,207.84,20,379.22,18,396.22,0,0.0,0,0.0,17,342.12,17,329.56,8,145.56,4,86.82,1,21.43,0,0.0,4,99.59,7,141.61,5,79.16,6,118.82,2,39.63,1,20.68,7,155.35,4,91.19,6,129.0,0,0.0,0,0.0
122,KEEPERsport,KS50008-116,KEEPERsport GK Shirt s/s,1001,Torwarttrikots,dash_pattern,KS50008-116,165,1771.59,35,543.5,49,549.8,38,326.14,36,294.89,7,57.26,18,262.34,4,71.11,9,141.26,4,68.79,1,17.07,9,130.87,30,319.23,9,82.63,6,66.27,8,70.59,15,132.37,9,56.91,2,27.0,10,97.17,16,113.7,8,57.02,6,50.2,1,7.06
128,Puma,10183432_704933_040,PUMA teamPACER Torwarttrikot langarm Bl,1001,Torwarttrikots,11ts_direct,10183432,108,1761.73,66,1026.04,29,528.66,9,147.86,2,31.03,2,28.14,4,59.67,6,87.5,31,485.2,25,393.67,17,300.51,4,78.68,2,40.04,6,109.43,2,39.26,3,47.76,3,46.15,1,14.69,0,0.0,1,13.96,0,0.0,1,17.07,2,28.14,0,0.0
128,Puma,10216115_657851_003,PUMA Torwart Shirt gepolstert Schwarz F,1001,Torwarttrikots,11ts_direct,10216115,72,1749.49,0,0.0,26,642.36,26,628.96,19,457.27,1,20.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,236.76,7,174.12,10,231.48,8,174.66,9,210.88,0,0.0,9,243.42,6,155.65,6,129.28,2,49.61,5,122.73,1,20.9,0,0.0
122,KEEPERsport,KS40002-999,KEEPERsport Training Raintop,1003,Torwart Trainingsoberteile,dash_pattern,KS40002-999,103,1748.7,22,544.36,29,580.15,41,455.36,10,154.58,1,14.25,5,108.7,3,78.42,5,127.32,9,229.92,3,58.96,2,49.65,5,104.86,19,366.68,2,39.28,5,61.29,14,141.21,20,213.58,0,0.0,4,37.83,3,63.59,3,53.16,1,14.25,0,0.0
115,adidas,10210251_HB1645_000,adidas Condivo 22 TW-Trikot langarm Kid,1001,Torwarttrikots,11ts_direct,10210251,51,1739.36,13,531.54,28,941.84,5,138.5,5,127.48,0,0.0,0,0.0,3,130.31,5,191.26,5,209.97,4,149.12,18,616.55,2,57.16,4,119.01,0,0.0,3,65.47,0,0.0,2,73.03,2,49.15,2,44.72,1,33.61,0,0.0,0,0.0,0,0.0
115,adidas,ADP3137,adidas AdiPro 19 Torwarttrikot langarm,1001,Torwarttrikots,legacy,,55,1691.77,25,878.48,15,418.06,11,293.96,4,101.27,0,0.0,2,72.59,6,250.13,11,327.53,6,228.23,5,167.86,3,71.4,4,102.32,3,76.48,0,0.0,2,84.39,9,209.57,0,0.0,1,28.69,2,43.89,0,0.0,1,28.69,0,0.0,0,0.0
122,KEEPERsport,KS50008-425,KEEPERsport GKSix Hero s/s (blue),1001,Torwarttrikots,dash_pattern,KS50008-425,167,1654.53,33,632.62,79,571.67,36,297.18,17,135.26,2,17.8,3,59.93,14,266.51,11,212.57,5,93.61,4,63.82,40,141.32,23,254.12,12,112.41,4,55.1,6,52.68,18,145.98,8,43.42,1,8.71,4,32.24,10,78.5,2,15.81,2,17.8,0,0.0
125,NIKE,NBV6714-477,Nike Gardien III Torwarttrikot kurzarm,1001,Torwarttrikots,legacy,,49,1653.98,34,1132.41,10,357.15,2,51.3,3,113.12,0,0.0,7,198.76,10,333.97,12,455.91,5,143.77,7,224.06,2,86.63,1,46.46,0,0.0,0,0.0,0,0.0,2,51.3,0,0.0,2,68.86,0,0.0,0,0.0,1,44.26,0,0.0,0,0.0
115,adidas,AFI4198,adidas AdiPro 20 TW-Trikot langarm Kids,1001,Torwarttrikots,legacy,,93,1633.42,21,375.88,38,799.89,20,299.37,8,100.26,6,58.02,1,17.25,3,50.71,5,86.63,12,221.29,14,314.7,13,211.78,7,153.64,4,119.77,3,64.36,6,76.89,7,94.08,4,64.04,2,43.6,0,0.0,1,16.17,5,40.49,6,58.02,0,0.0
