Marke_Code,Marke,ParentSKU,ProductName,Resolution_hint,Extracted_ID,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2,quarters_json
804,One Glove,OG1-CONTRA-W-HYL-SL,OG1 Contra White Hyla SL,legacy,,28,1879.15,0,0.0,0,0.0,0,0.0,0,0.0,28,1879.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,1591.49,5,287.66,"{""2026-Q1"":{""u"":23,""r"":1591.49},""2026-Q2"":{""u"":5,""r"":287.66}}"
115,adidas,10278105_IW6279_000,adidas Predator Match FS Torwarthandsch,11ts_direct,10278105,79,1879.08,0,0.0,0,0.0,79,1879.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,74.21,32,674.23,42,1070.05,2,60.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2024-Q1"":{""u"":3,""r"":74.21},""2024-Q2"":{""u"":32,""r"":674.23},""2024-Q3"":{""u"":42,""r"":1070.05},""2024-Q4"":{""u"":2,""r"":60.59}}"
115,adidas,10210373_HB8062_000,adidas X Training Negativ Cut Sapphire,11ts_direct,10210373,93,1877.63,93,1877.63,0,0.0,0,0.0,0,0.0,0,0.0,75,1543.75,17,316.44,0,0.0,1,17.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":75,""r"":1543.75},""2022-Q2"":{""u"":17,""r"":316.44},""2022-Q4"":{""u"":1,""r"":17.44}}"
121,HO Soccer,HO0520465,HO Soccer Aerial III NG TW Handschuhe O,legacy,,65,1861.48,0,0.0,0,0.0,0,0.0,60,1740.62,5,120.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,353.43,35,994.27,14,392.92,5,120.86,0,0.0,"{""2025-Q2"":{""u"":11,""r"":353.43},""2025-Q3"":{""u"":35,""r"":994.27},""2025-Q4"":{""u"":14,""r"":392.92},""2026-Q1"":{""u"":5,""r"":120.86}}"
121,HO Soccer,HO510876IT,HO SOCCER First Superlight NC Whiteout,legacy,,74,1845.2,74,1845.2,0,0.0,0,0.0,0,0.0,0,0.0,32,840.02,12,307.45,26,606.97,4,90.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":32,""r"":840.02},""2022-Q2"":{""u"":12,""r"":307.45},""2022-Q3"":{""u"":26,""r"":606.97},""2022-Q4"":{""u"":4,""r"":90.76}}"
115,adidas,10246713_HN5580_000,adidas Predator MTC FS Torwarthandschuh,11ts_direct,10246713,68,1844.99,0,0.0,68,1844.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,541.38,29,794.19,21,509.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q1"":{""u"":18,""r"":541.38},""2023-Q2"":{""u"":29,""r"":794.19},""2023-Q3"":{""u"":21,""r"":509.42}}"
125,NIKE,ETSCW5801_440,Nike Vapor Grip 3 RS Promo Torwarthands,legacy,,25,1842.74,18,1421.99,1,79.43,4,224.11,2,117.21,0,0.0,9,690.92,5,428.85,4,302.22,0,0.0,0,0.0,0,0.0,1,79.43,0,0.0,0,0.0,1,53.28,2,112.26,1,58.57,1,58.98,0,0.0,1,58.23,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":9,""r"":690.92},""2022-Q2"":{""u"":5,""r"":428.85},""2022-Q3"":{""u"":4,""r"":302.22},""2023-Q3"":{""u"":1,""r"":79.43},""2024-Q2"":{""u"":1,""r"":53.28},""2024-Q3"":{""u"":2,""r"":112.26},""2024-Q4"":{""u"":1,""r"":58.57},""2025-Q1"":{""u"":1,""r"":58.98},""2025-Q3"":{""u"":1,""r"":58.23}}"
115,adidas,10246692_HN3338_000,adidas Predator MTC Torwarthandschuhe W,11ts_direct,10246692,77,1834.36,0,0.0,42,1122.25,32,646.73,3,65.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,197.09,13,366.91,16,403.64,6,154.61,5,104.21,12,238.42,12,244.23,3,59.87,1,22.03,0,0.0,1,22.08,1,21.27,0,0.0,0,0.0,"{""2023-Q1"":{""u"":7,""r"":197.09},""2023-Q2"":{""u"":13,""r"":366.91},""2023-Q3"":{""u"":16,""r"":403.64},""2023-Q4"":{""u"":6,""r"":154.61},""2024-Q1"":{""u"":5,""r"":104.21},""2024-Q2"":{""u"":12,""r"":238.42},""2024-Q3"":{""u"":12,""r"":244.23},""2024-Q4"":{""u"":3,""r"":59.87},""2025-Q1"":{""u"":1,""r"":22.03},""2025-Q3"":{""u"":1,""r"":22.08},""2025-Q4"":{""u"":1,""r"":21.27}}"
130,reusch,R5670235-4129,Reusch Attrakt Freegel Advance Torwarth,legacy,,41,1826.21,0,0.0,0,0.0,0,0.0,5,212.01,36,1614.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,212.01,36,1614.2,0,0.0,"{""2025-Q4"":{""u"":5,""r"":212.01},""2026-Q1"":{""u"":36,""r"":1614.2}}"
115,adidas,ADY2619,adidas Classic League Torwarthandschuh,legacy,,59,1824.28,52,1618.97,4,126.03,0,0.0,3,79.28,0,0.0,27,782.85,4,126.45,11,366.09,10,343.58,4,126.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,79.28,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":27,""r"":782.85},""2022-Q2"":{""u"":4,""r"":126.45},""2022-Q3"":{""u"":11,""r"":366.09},""2022-Q4"":{""u"":10,""r"":343.58},""2023-Q1"":{""u"":4,""r"":126.03},""2025-Q3"":{""u"":3,""r"":79.28}}"
115,adidas,10369890_KA7818_KA7818,adidas Copa Pro Torwarthandschuhe Weiß,11ts_direct,10369890,18,1811.44,0,0.0,0,0.0,0,0.0,0,0.0,18,1811.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,1811.44,0,0.0,"{""2026-Q1"":{""u"":18,""r"":1811.44}}"
130,reusch,ETS3770950_484,Reusch Serathor Pro G2 Ortho-Tec Blau F,legacy,,41,1808.0,41,1808.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,1249.8,13,558.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":28,""r"":1249.8},""2022-Q3"":{""u"":13,""r"":558.2}}"
128,Puma,10248808_41844_001,PUMA FUTURE Match NC Torwarthandschuhe,11ts_direct,10248808,58,1802.62,0,0.0,58,1802.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,40,1254.51,16,490.12,2,57.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2023-Q1"":{""u"":40,""r"":1254.51},""2023-Q2"":{""u"":16,""r"":490.12},""2023-Q3"":{""u"":2,""r"":57.99}}"
128,Puma,10174880_041752_002,PUMA FUTURE Z Spectra Grip Hybrid TW-Ha,11ts_direct,10174880,29,1801.24,25,1545.98,3,169.24,1,86.02,0,0.0,0,0.0,3,229.4,0,0.0,3,273.48,19,1043.1,2,105.31,0,0.0,1,63.93,0,0.0,1,86.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":3,""r"":229.4},""2022-Q3"":{""u"":3,""r"":273.48},""2022-Q4"":{""u"":19,""r"":1043.1},""2023-Q1"":{""u"":2,""r"":105.31},""2023-Q3"":{""u"":1,""r"":63.93},""2024-Q1"":{""u"":1,""r"":86.02}}"
130,reusch,R3470101-344,reusch Waorani Pro M1 Ortho-Tec,legacy,,49,1788.71,49,1788.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,47,1717.52,2,71.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":47,""r"":1717.52},""2022-Q3"":{""u"":2,""r"":71.19}}"
804,One Glove,NXT-PRO-MONSTER-HYL,NXT Pro Mentality Monster Hyla,legacy,,30,1785.17,0,0.0,0,0.0,0,0.0,4,239.73,26,1545.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,239.73,22,1327.9,4,217.54,"{""2025-Q4"":{""u"":4,""r"":239.73},""2026-Q1"":{""u"":22,""r"":1327.9},""2026-Q2"":{""u"":4,""r"":217.54}}"
121,HO Soccer,HO520307,HO Soccer First Evolution III NG Torwar,legacy,,54,1783.59,0,0.0,0,0.0,29,1106.45,25,677.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,178.52,8,323.71,4,160.06,13,444.16,6,193.0,4,101.33,14,356.33,1,26.48,0,0.0,0,0.0,"{""2024-Q1"":{""u"":4,""r"":178.52},""2024-Q2"":{""u"":8,""r"":323.71},""2024-Q3"":{""u"":4,""r"":160.06},""2024-Q4"":{""u"":13,""r"":444.16},""2025-Q1"":{""u"":6,""r"":193.0},""2025-Q2"":{""u"":4,""r"":101.33},""2025-Q3"":{""u"":14,""r"":356.33},""2025-Q4"":{""u"":1,""r"":26.48}}"
119,gloveglu,10243348_RPB70102206_000,Glove Glu Wet Skin NC Torwarthandschuhe,11ts_direct,10243348,41,1780.88,7,308.68,20,888.59,5,206.48,9,377.13,0,0.0,0,0.0,0,0.0,0,0.0,7,308.68,4,196.02,7,294.74,3,149.88,6,247.95,1,52.89,0,0.0,0,0.0,4,153.59,4,188.12,2,77.22,3,111.79,0,0.0,0,0.0,0,0.0,"{""2022-Q4"":{""u"":7,""r"":308.68},""2023-Q1"":{""u"":4,""r"":196.02},""2023-Q2"":{""u"":7,""r"":294.74},""2023-Q3"":{""u"":3,""r"":149.88},""2023-Q4"":{""u"":6,""r"":247.95},""2024-Q1"":{""u"":1,""r"":52.89},""2024-Q4"":{""u"":4,""r"":153.59},""2025-Q1"":{""u"":4,""r"":188.12},""2025-Q2"":{""u"":2,""r"":77.22},""2025-Q3"":{""u"":3,""r"":111.79}}"
130,reusch,10322232_5572135_2500,Reusch Torwarthandschuhe Kids Orange,11ts_direct,10322232,56,1779.02,0,0.0,0,0.0,0,0.0,55,1746.27,1,32.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,997.66,25,748.61,1,32.75,0,0.0,"{""2025-Q3"":{""u"":30,""r"":997.66},""2025-Q4"":{""u"":25,""r"":748.61},""2026-Q1"":{""u"":1,""r"":32.75}}"
128,Puma,10351393_042123_01,PUMA FUTURE Pro SGC Torwarthandschuhe O,11ts_direct,10351393,29,1776.95,0,0.0,0,0.0,0,0.0,6,370.99,23,1405.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,370.99,21,1281.54,2,124.42,"{""2025-Q4"":{""u"":6,""r"":370.99},""2026-Q1"":{""u"":21,""r"":1281.54},""2026-Q2"":{""u"":2,""r"":124.42}}"
128,Puma,10332412_042072_01,PUMA ULTRA Ultimate FOREVER Hybrid Torw,11ts_direct,10332412,22,1774.34,0,0.0,0,0.0,0,0.0,22,1774.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,543.71,6,472.25,9,678.95,1,79.43,0,0.0,0,0.0,"{""2025-Q1"":{""u"":6,""r"":543.71},""2025-Q2"":{""u"":6,""r"":472.25},""2025-Q3"":{""u"":9,""r"":678.95},""2025-Q4"":{""u"":1,""r"":79.43}}"
129,rehab,RH1006-420,rehab Extreme CG3 NC (Czech Republic),dash_pattern,RH1006-420,64,1769.75,53,1463.25,10,294.04,1,12.46,0,0.0,0,0.0,0,0.0,2,59.89,23,643.25,28,760.11,7,205.5,2,62.13,0,0.0,1,26.41,0,0.0,1,12.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q2"":{""u"":2,""r"":59.89},""2022-Q3"":{""u"":23,""r"":643.25},""2022-Q4"":{""u"":28,""r"":760.11},""2023-Q1"":{""u"":7,""r"":205.5},""2023-Q2"":{""u"":2,""r"":62.13},""2023-Q4"":{""u"":1,""r"":26.41},""2024-Q2"":{""u"":1,""r"":12.46}}"
117,Elite Sport,10207947_EL20009_000,Elite Sport Vipera Torwarthandschuhe Sc,11ts_direct,10207947,35,1764.74,9,536.82,25,1189.12,1,38.8,0,0.0,0,0.0,3,185.94,1,65.57,4,234.8,1,50.51,2,120.74,3,168.5,6,318.25,14,581.63,1,38.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":3,""r"":185.94},""2022-Q2"":{""u"":1,""r"":65.57},""2022-Q3"":{""u"":4,""r"":234.8},""2022-Q4"":{""u"":1,""r"":50.51},""2023-Q1"":{""u"":2,""r"":120.74},""2023-Q2"":{""u"":3,""r"":168.5},""2023-Q3"":{""u"":6,""r"":318.25},""2023-Q4"":{""u"":14,""r"":581.63},""2024-Q1"":{""u"":1,""r"":38.8}}"
115,adidas,10209317_H43740_000,adidas Predator Match Sapphire Edge Tor,11ts_direct,10209317,63,1754.53,62,1732.26,1,22.27,0,0.0,0,0.0,0,0.0,11,306.56,34,950.8,14,399.55,3,75.35,1,22.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":11,""r"":306.56},""2022-Q2"":{""u"":34,""r"":950.8},""2022-Q3"":{""u"":14,""r"":399.55},""2022-Q4"":{""u"":3,""r"":75.35},""2023-Q1"":{""u"":1,""r"":22.27}}"
136,uhlsport,U1058-02,Uhlsport Aerored Soft HN Comp TW-Handsc,legacy,,80,1737.26,59,1247.12,18,433.84,3,56.3,0,0.0,0,0.0,10,212.35,13,240.77,22,456.26,14,337.74,7,176.46,3,81.03,5,118.34,3,58.01,0,0.0,2,39.91,1,16.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":10,""r"":212.35},""2022-Q2"":{""u"":13,""r"":240.77},""2022-Q3"":{""u"":22,""r"":456.26},""2022-Q4"":{""u"":14,""r"":337.74},""2023-Q1"":{""u"":7,""r"":176.46},""2023-Q2"":{""u"":3,""r"":81.03},""2023-Q3"":{""u"":5,""r"":118.34},""2023-Q4"":{""u"":3,""r"":58.01},""2024-Q2"":{""u"":2,""r"":39.91},""2024-Q3"":{""u"":1,""r"":16.39}}"
119,gloveglu,10268070_RPB70062301_000,Glove Glu v:OODOO MEGAgrip Plus Torwart,11ts_direct,10268070,35,1728.9,0,0.0,4,221.84,13,742.42,17,731.86,1,32.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,221.84,2,124.9,0,0.0,6,380.65,5,236.87,6,331.97,8,267.29,3,132.6,0,0.0,1,32.78,0,0.0,"{""2023-Q4"":{""u"":4,""r"":221.84},""2024-Q1"":{""u"":2,""r"":124.9},""2024-Q3"":{""u"":6,""r"":380.65},""2024-Q4"":{""u"":5,""r"":236.87},""2025-Q1"":{""u"":6,""r"":331.97},""2025-Q2"":{""u"":8,""r"":267.29},""2025-Q3"":{""u"":3,""r"":132.6},""2026-Q1"":{""u"":1,""r"":32.78}}"
117,Elite Sport,EL4004030,Elite Sports Neo Revolution x Bc 4mm To,legacy,,22,1728.83,0,0.0,0,0.0,0,0.0,14,1151.36,8,577.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,1151.36,8,577.47,0,0.0,"{""2025-Q4"":{""u"":14,""r"":1151.36},""2026-Q1"":{""u"":8,""r"":577.47}}"
128,Puma,10373762_042122_02,PUMA Future Pro Hybrid Torwarthandschuh,11ts_direct,10373762,24,1727.06,0,0.0,0,0.0,0,0.0,0,0.0,24,1727.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1528.47,3,198.59,"{""2026-Q1"":{""u"":21,""r"":1528.47},""2026-Q2"":{""u"":3,""r"":198.59}}"
125,NIKE,10313194_HQ0256_702,Nike Torwarthandschuhe Grün F702,11ts_direct,10313194,36,1704.8,0,0.0,0,0.0,22,1099.46,14,605.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,1099.46,4,201.06,9,365.39,1,38.89,0,0.0,0,0.0,0,0.0,"{""2024-Q4"":{""u"":22,""r"":1099.46},""2025-Q1"":{""u"":4,""r"":201.06},""2025-Q2"":{""u"":9,""r"":365.39},""2025-Q3"":{""u"":1,""r"":38.89}}"
125,NIKE,10194241_DC1981_100,Nike Mercurial Touch Torwarthandschuhe,11ts_direct,10194241,37,1699.81,37,1699.81,0,0.0,0,0.0,0,0.0,0,0.0,6,315.28,22,988.44,9,396.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":6,""r"":315.28},""2022-Q2"":{""u"":22,""r"":988.44},""2022-Q3"":{""u"":9,""r"":396.09}}"
115,adidas,10300444_JD9098_000,adidas Copa Pro Reemergence Torwarthand,11ts_direct,10300444,22,1696.45,0,0.0,0,0.0,17,1305.21,5,391.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,557.74,10,747.47,5,391.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2024-Q3"":{""u"":7,""r"":557.74},""2024-Q4"":{""u"":10,""r"":747.47},""2025-Q1"":{""u"":5,""r"":391.24}}"
125,NIKE,NCK4804-492,NIKE GK Vapor Grip 3 NC Promo,legacy,,26,1690.9,5,347.14,18,1178.22,2,112.26,1,53.28,0,0.0,1,82.5,1,80.29,1,80.29,2,104.06,7,448.65,7,462.45,3,208.55,1,58.57,0,0.0,0,0.0,2,112.26,0,0.0,0,0.0,0,0.0,0,0.0,1,53.28,0,0.0,0,0.0,"{""2022-Q1"":{""u"":1,""r"":82.5},""2022-Q2"":{""u"":1,""r"":80.29},""2022-Q3"":{""u"":1,""r"":80.29},""2022-Q4"":{""u"":2,""r"":104.06},""2023-Q1"":{""u"":7,""r"":448.65},""2023-Q2"":{""u"":7,""r"":462.45},""2023-Q3"":{""u"":3,""r"":208.55},""2023-Q4"":{""u"":1,""r"":58.57},""2024-Q3"":{""u"":2,""r"":112.26},""2025-Q4"":{""u"":1,""r"":53.28}}"
130,reusch,10322251_5572900_7707,Reusch Fastgrip Fusion TW-Handschuhe Ki,11ts_direct,10322251,33,1685.6,0,0.0,0,0.0,0,0.0,33,1685.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,46.71,27,1402.65,5,236.24,0,0.0,0,0.0,"{""2025-Q2"":{""u"":1,""r"":46.71},""2025-Q3"":{""u"":27,""r"":1402.65},""2025-Q4"":{""u"":5,""r"":236.24}}"
130,reusch,10180249_5170990_7040_7040_7701,Reusch Attrakt Freegel Fusion Ortho-Tec,legacy,,16,1680.57,16,1680.57,0,0.0,0,0.0,0,0.0,0,0.0,12,1375.82,4,304.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":12,""r"":1375.82},""2022-Q2"":{""u"":4,""r"":304.75}}"
130,reusch,MP0004-REUSCH,Mystery Reusch Double Pack,legacy,,22,1675.72,0,0.0,0,0.0,0,0.0,22,1675.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,1142.51,7,533.21,0,0.0,0,0.0,0,0.0,"{""2025-Q2"":{""u"":15,""r"":1142.51},""2025-Q3"":{""u"":7,""r"":533.21}}"
130,reusch,R5070000-4959,Reusch Contact Speed Bump 3 G3 TW-Hands,legacy,,29,1665.73,27,1546.13,2,119.6,0,0.0,0,0.0,0,0.0,21,1204.43,3,179.4,3,162.3,0,0.0,2,119.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":21,""r"":1204.43},""2022-Q2"":{""u"":3,""r"":179.4},""2022-Q3"":{""u"":3,""r"":162.3},""2023-Q1"":{""u"":2,""r"":119.6}}"
117,Elite Sport,EL4004570,Elite Sports Nobre Real 4mm Torwarthand,legacy,,30,1663.42,0,0.0,0,0.0,0,0.0,21,1171.45,9,491.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,258.68,17,912.77,9,491.97,0,0.0,"{""2025-Q3"":{""u"":4,""r"":258.68},""2025-Q4"":{""u"":17,""r"":912.77},""2026-Q1"":{""u"":9,""r"":491.97}}"
115,adidas,10209469_H57702_000,adidas X Pro Negativ Cut Sapphire Edge,11ts_direct,10209469,38,1661.29,38,1661.29,0,0.0,0,0.0,0,0.0,0,0.0,15,674.47,17,759.19,6,227.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":15,""r"":674.47},""2022-Q2"":{""u"":17,""r"":759.19},""2022-Q3"":{""u"":6,""r"":227.63}}"
117,Elite Sport,EL2000470,Elite Sport Camaleon,legacy,,29,1660.94,17,1063.16,8,433.28,4,164.5,0,0.0,0,0.0,3,199.98,3,201.54,7,421.44,4,240.2,1,61.93,1,58.78,2,104.02,4,208.55,0,0.0,3,120.28,1,44.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":3,""r"":199.98},""2022-Q2"":{""u"":3,""r"":201.54},""2022-Q3"":{""u"":7,""r"":421.44},""2022-Q4"":{""u"":4,""r"":240.2},""2023-Q1"":{""u"":1,""r"":61.93},""2023-Q2"":{""u"":1,""r"":58.78},""2023-Q3"":{""u"":2,""r"":104.02},""2023-Q4"":{""u"":4,""r"":208.55},""2024-Q2"":{""u"":3,""r"":120.28},""2024-Q3"":{""u"":1,""r"":44.22}}"
136,uhlsport,U1011337-01,uhlsport Prediction Soft Pro Torwarthan,legacy,,66,1636.99,0,0.0,0,0.0,39,1026.28,27,610.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,703.25,12,323.03,8,208.62,14,311.59,5,90.5,0,0.0,0,0.0,0,0.0,"{""2024-Q3"":{""u"":27,""r"":703.25},""2024-Q4"":{""u"":12,""r"":323.03},""2025-Q1"":{""u"":8,""r"":208.62},""2025-Q2"":{""u"":14,""r"":311.59},""2025-Q3"":{""u"":5,""r"":90.5}}"
115,adidas,10300386_IX3875_000,adidas Predator MTC FS TW-Handschuhe Ad,11ts_direct,10300386,55,1633.74,0,0.0,0,0.0,55,1633.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,248.5,46,1361.31,1,23.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2024-Q2"":{""u"":8,""r"":248.5},""2024-Q3"":{""u"":46,""r"":1361.31},""2024-Q4"":{""u"":1,""r"":23.93}}"
118,erima,E7221807,Erima Skinator Slim RF TW-Handschuh Pin,legacy,,74,1622.58,68,1507.62,5,90.41,1,24.55,0,0.0,0,0.0,12,262.11,19,438.8,28,610.85,9,195.86,1,21.75,3,51.9,1,16.76,0,0.0,0,0.0,0,0.0,1,24.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,"{""2022-Q1"":{""u"":12,""r"":262.11},""2022-Q2"":{""u"":19,""r"":438.8},""2022-Q3"":{""u"":28,""r"":610.85},""2022-Q4"":{""u"":9,""r"":195.86},""2023-Q1"":{""u"":1,""r"":21.75},""2023-Q2"":{""u"":3,""r"":51.9},""2023-Q3"":{""u"":1,""r"":16.76},""2024-Q3"":{""u"":1,""r"":24.55}}"
130,reusch,R5670163-7090,Reusch Attrakt Advance Evolution Gluepr,legacy,,32,1620.94,0,0.0,0,0.0,0,0.0,4,215.95,28,1404.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,215.95,24,1216.73,4,188.26,"{""2025-Q4"":{""u"":4,""r"":215.95},""2026-Q1"":{""u"":24,""r"":1216.73},""2026-Q2"":{""u"":4,""r"":188.26}}"
