Marke_Code,Marke,ParentSKU,ProductName,Basisfarbe,Highlight_1,Highlight_2,Farbbezeichnung_Hersteller,Collection,Cut,Material,Technologien,Color_confidence,Resolution_source,Resolution_detail,Units_total,Revenue_total,Units_2022,Revenue_2022,Units_2023,Revenue_2023,Units_2024,Revenue_2024,Units_2025,Revenue_2025,Units_2026,Revenue_2026,Units_2022-Q1,Revenue_2022-Q1,Units_2022-Q2,Revenue_2022-Q2,Units_2022-Q3,Revenue_2022-Q3,Units_2022-Q4,Revenue_2022-Q4,Units_2023-Q1,Revenue_2023-Q1,Units_2023-Q2,Revenue_2023-Q2,Units_2023-Q3,Revenue_2023-Q3,Units_2023-Q4,Revenue_2023-Q4,Units_2024-Q1,Revenue_2024-Q1,Units_2024-Q2,Revenue_2024-Q2,Units_2024-Q3,Revenue_2024-Q3,Units_2024-Q4,Revenue_2024-Q4,Units_2025-Q1,Revenue_2025-Q1,Units_2025-Q2,Revenue_2025-Q2,Units_2025-Q3,Revenue_2025-Q3,Units_2025-Q4,Revenue_2025-Q4,Units_2026-Q1,Revenue_2026-Q1,Units_2026-Q2,Revenue_2026-Q2
136,uhlsport,U1176-01,uhlsport Radar Control Absolutgrip NC SF,yellow,blue,,"Gelb, Blau",,Innennaht (NC),,,medium,mcp,Uhlsport Radar Control Absolutgrip NC Support Frame,2,103.24,2,103.24,0,0.0,0,0.0,0,0.0,0,0.0,2,103.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS3870059_999,Reusch Prisma Pro G3 Fusion LTD TW-Hand,,,,,,,,,medium,mcp,,3,103.17,3,103.17,0,0.0,0,0.0,0,0.0,0,0.0,3,103.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,P041477-01,PUMA One Protect 1 RC,black,grey,,"Schwarz, Grau",,Außennaht (RC),,,medium,mcp,PUMA One Protect 1 RC,2,102.84,2,102.84,0,0.0,0,0.0,0,0.0,0,0.0,2,102.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS5070930_4949,Reusch Freegel G3 Finger Support TW-Han,yellow,blue,,"Gelb, Blau",,"Innennaht (NC), Hybrid (Mix)",,,medium,mcp,Reusch Freegel G3 Finger Support,2,102.71,2,102.71,0,0.0,0,0.0,0,0.0,0,0.0,1,50.38,0,0.0,1,52.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3899213-296,Reusch Prisma Pro NC Handanovic,,,,,,,,,medium,mcp,,1,102.46,0,0.0,1,102.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,102.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10351386_042088_11,PUMA ULTRA Pro NC Torwarthandschuhe Kid,,,,,,,,,medium,mcp,Puma Ultra Pro Jr NC Unleashed,3,102.02,0,0.0,0,0.0,0,0.0,0,0.0,3,102.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,72.62,1,29.4
130,reusch,P000031-REG,reusch re:ceptor green (Gabriel SMU),,,,,,,,,medium,mcp,,3,101.83,3,101.83,0,0.0,0,0.0,0,0.0,0,0.0,1,10.5,1,52.89,0,0.0,1,38.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
118,erima,E722401,Erima Tec Evo Codiak 2.0 Torwarthandsch,white,green,,"Weiß, Grün",,Außennaht (RC),,,medium,mcp,Erima Tec Evo Codiak 2.0,3,100.9,2,68.11,1,32.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,35.32,1,32.79,1,32.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3870135-296,reusch Prisma Prime M1,orange,,,Orange,Reusch Prisma,Außennaht (RC),,,medium,mcp,reusch Prisma Prime M1,4,100.73,4,100.73,0,0.0,0,0.0,0,0.0,0,0.0,3,74.54,0,0.0,1,26.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3970835-583,Reusch SG Extra Torwarthandschuh Gelb F,yellow,blue,,"Gelb, Blau",,Außennaht (RC),,,medium,mcp,Reusch SG Extra,5,100.71,5,100.71,0,0.0,0,0.0,0,0.0,0,0.0,2,35.7,0,0.0,3,65.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
137,Under Armour,UA1328414-001,UNDER ARMOUR Magnetico GK-Glove NC,black,green,,"Schwarz, Grün",,Innennaht (NC),,,medium,mcp,UNDER ARMOUR Magnetico GK-Glove NC,3,100.09,3,100.09,0,0.0,0,0.0,0,0.0,0,0.0,1,33.18,2,66.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1050,Uhlsport Tensiongreen SG Reflex TW-Hand,grey,,,Grau,,Innennaht (NC),,,medium,mcp,Uhlsport Tensiongreen SG Reflex,1,98.36,1,98.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,98.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10185413_041821_01,PUMA Future Z 2 Ederson Edition TW-Hand,white,,,puma white-ederson,041821,Rollfinger,100% Elastodien,Bequem;Halt;Leicht,high,11ts_iteminfo,10185413,1,98.32,1,98.32,0,0.0,0,0.0,0,0.0,0,0.0,1,98.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,P000008-KEODEL,reusch Keon deluxe aqua (Castellazzi SMU,,,,,,,,,medium,mcp,,2,98.28,2,98.28,0,0.0,0,0.0,0,0.0,0,0.0,1,65.53,0,0.0,0,0.0,1,32.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1067-02,uhlsport Aerored Absolutgrip NC SF+,red,,,Rot,,Innennaht (NC),,,medium,mcp,uhlsport Aerored Absolutgrip NC SF+,2,97.5,2,97.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,51.6,1,45.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5070904-4949,Reusch Arrow G3 Torwarthandschuh Blau F,blue,orange,,"Blau, Orange","Reusch Pure Contact, Reusch Arrow",Innennaht (NC),,,medium,mcp,Reusch Arrow G3,2,96.83,2,96.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,96.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1000554_01,Uhlsport Eliminator Supersoft Handschuh,yellow,blue,,"Gelb, Blau",,Außennaht (RC),,,medium,mcp,Uhlsport Eliminator Supersoft,8,96.27,0,0.0,0,0.0,0,0.0,8,96.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,75.78,1,20.49,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011063_001,uhlsport Tensiongreen Starter Soft,grey,green,,"Grau, Grün",,Außennaht (RC),,,medium,mcp,uhlsport Tensiongreen Starter Soft,14,95.85,0,0.0,0,0.0,0,0.0,14,95.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.08,2,13.28,6,31.87,4,39.62,0,0.0,0,0.0
121,HO Soccer,ETS510669_000,HO Soccer Supremo Clone TW-Handschuh Sc,black,,,Schwarz,,,,,medium,mcp,HO Soccer Supremo Clone,5,95.59,0,0.0,0,0.0,2,33.01,3,62.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,33.01,1,23.28,0,0.0,2,39.3,0,0.0,0,0.0,0,0.0
129,rehab,RH1000-601,rehab Extreme CG3 NC (grey/green),grey,green,,"Grau, Grün",rehab Extreme,Innennaht (NC),,,high,rehab_desc,grey/green,4,95.57,3,71.02,0,0.0,1,24.55,0,0.0,0,0.0,0,0.0,1,30.28,0,0.0,2,40.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,24.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,ETSFS0401_000,adidas Predator Pro Inflight Fingersave,black,white,,"Schwarz, Weiß",,Innennaht (NC),,,medium,mcp,adidas Predator Pro Inflight Fingersave,1,94.22,1,94.22,0,0.0,0,0.0,0,0.0,0,0.0,1,94.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10170550_GL4263_000,adidas Predator Pro Superspectral TW-Ha,black,pink,purple,black/shopnk/cpurpl/,adi1672,Innennaht,"91% Polyester, 8% Elastodien, 1% Polyamid",Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Individuelle Passform,high,11ts_iteminfo,10170550,1,93.28,1,93.28,0,0.0,0,0.0,0,0.0,0,0.0,1,93.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
143,Umbro,ETS21063U_HPQ,Umbro Neo Pro Rollfinger TW-Handschuh W,white,purple,,"Weiß, purple",,,,,medium,mcp,Umbro Neo Pro Rollfinger FHPQ,2,93.22,2,93.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,93.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
234,JAKO,ETS2554_024,JAKO TW-Handschuh Prestige SuperSoft RC,turquoise,,,Türkis,,,,,medium,mcp,JAKO Prestige SuperSoft RC,3,92.63,2,67.26,1,25.37,0,0.0,0,0.0,0,0.0,2,67.26,0,0.0,0,0.0,0,0.0,1,25.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5070145-7700,reusch Attrakt Freegel MX2 #KsEdition,black,white,,"Schwarz, Weiß",,Innennaht (NC),,,medium,mcp,Reusch Attrakt Freegel MX2 #KsEdition,2,92.59,2,92.59,0,0.0,0,0.0,0,0.0,0,0.0,2,92.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,8FP9041-KEO,reusch Keon (Sirigu SMU),,,,,,,,,medium,mcp,,2,92.32,2,92.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,92.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,P000011-RAO,reusch Raptor orange (Ospina SMU),,,,,,,,,medium,mcp,,3,92.23,3,92.23,0,0.0,0,0.0,0,0.0,0,0.0,3,92.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U1051,Uhlsport Tensiongreen Supergrip Handsch,grey,,,Grau,,Außennaht (RC),,,medium,mcp,Uhlsport Tensiongreen Supergrip,1,91.8,0,0.0,1,91.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,91.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,ETS3870993_296,Reusch Prisma Supreme G3 Fusion TW-Hand,,,,,,,,,medium,mcp,,3,91.77,3,91.77,0,0.0,0,0.0,0,0.0,0,0.0,3,91.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U0168,Uhlsport Eliminator Supersoft Handschuh,white,blue,,"Weiß, Blau",uhlsport Eliminator,Außennaht (RC),,,medium,mcp,Uhlsport Eliminator Supersoft,3,91.66,1,31.62,2,60.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,31.62,0,0.0,0,0.0,0,0.0,2,60.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10186449_GS4038_000,adidas Predator TRN White Spark Torwart,white,grey,black,white/greone/black/ir,adi1683,Außennaht,100% Ethylenvinylacetat,Bequem;Dämpfung;Grip;Größere Ballkontaktfläche;Haltbarkeit;Individuelle Passform;Leicht,high,11ts_iteminfo,10186449,8,91.55,7,79.72,0,0.0,0,0.0,1,11.83,0,0.0,6,68.32,1,11.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,11.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
129,rehab,RH1000-413,rehab Extreme CG3 NC #PaintAttack (blue),blue,,,Blau,rehab Extreme,Innennaht (NC),,,high,rehab_name,rehab Extreme CG3 NC #PaintAttack (blue),3,90.84,3,90.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,30.28,0,0.0,2,60.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
115,adidas,10186437_GR1537_000,adidas Predator Pro Meteorite Torwartha,red,black,,solred/red/black,adi1677,Innennaht,"48% Polyester, 30% Baumwolle, 22% Polyurethan (thermoplastisch)",Ballkontrolle;Bequem;Dämpfung;Grip;Haltbarkeit;Individuelle Passform;fingersave,high,11ts_iteminfo,10186437,2,90.69,0,0.0,1,44.26,1,46.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,44.26,0,0.0,0,0.0,0,0.0,1,46.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3870935-296,reusch Prisma Prime G3,orange,,,Orange,Reusch Prisma,Außennaht (RC),,,medium,mcp,reusch Prisma Prime G3,4,90.57,4,90.57,0,0.0,0,0.0,0,0.0,0,0.0,4,90.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,NGS0356-011,Nike Mercurial Touch Elite Torwarthands,black,silver,,"Schwarz, silver",,Innennaht (NC),,,medium,mcp,Nike Mercurial Touch Elite,1,88.74,1,88.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,88.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,U0155,Uhlsport Eliminator Supergrip Handschuh,blue,green,,"Blau, Grün",uhlsport Eliminator,Außennaht (RC),,,medium,mcp,Uhlsport Eliminator Supergrip RC,1,88.52,1,88.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,88.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,NIKE,10174092_CW5818_573,Nike Mercurial Touch Elite Promo TW-Han,purple,green,white,purple/lilac,CW5818,Innennaht,"79% Polyurethan (thermoplastisch), 17% Polyester, 4% Elastodien",Dämpfung;Grip;Größere Ballkontaktfläche;Halt,high,11ts_iteminfo,10174092,1,88.48,1,88.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,88.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO0520482,HO Soccer Pro Evolution II NG Blackout,black,,,Schwarz,,Innennaht (NC),,,medium,mcp,HO Soccer Pro Evolution II NG Blackout,3,88.26,0,0.0,0,0.0,0,0.0,0,0.0,3,88.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,88.26,0,0.0
130,reusch,R3870959-236,Reusch Prisma Pro G3 Evolution TW-Hands,yellow,black,,"Gelb, Schwarz",Reusch Prisma,Innennaht (NC),,,medium,mcp,Reusch Prisma Pro G3 Evolution,3,88.02,3,88.02,0,0.0,0,0.0,0,0.0,0,0.0,3,88.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
131,Sells Goalkeeper,WA-5,SELLS Wrap UJ,red,white,,"Rot, Weiß",Sells Wrap,Rollfinger (GC),,,medium,mcp,SELLS Wrap UJ,2,87.88,2,87.88,0,0.0,0,0.0,0,0.0,0,0.0,2,87.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,10275013_5472710_7739,Reusch Torwarthandschuhe Kids Schwarz,black,gold,yellow,black / gold / yellow / black,5472710,Hybrid,"35% Ethylenvinylacetat, 34% Polyester, 27% Elastodien",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Grip;Halt;Haltbarkeit;Leicht;Schweißableitend,high,11ts_iteminfo,10275013,3,87.85,0,0.0,0,0.0,0,0.0,3,87.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,58.89,1,28.96,0,0.0,0,0.0
130,reusch,10251775_5372610_7700,Reusch Attrakt Resist Finger SupportF77,black,,,black,5372610,,"31% Polyester, 30% Ethylenvinylacetat, 27% Elastodien",Atmungsaktivität;Ballkontrolle;Bequem;Dämpfung;Elastizität;Halt;Haltbarkeit;Leicht;Schutz,high,11ts_iteminfo,10251775,3,87.64,0,0.0,3,87.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,25.9,1,30.87,1,30.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5099351-7083,Reusch Fusion Evo OT W Szczesny,,,,,,,,,medium,mcp,,1,87.62,0,0.0,1,87.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,87.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R3970239-883,reusch Fit Control S1 Evolution,,,,,reusch Fit Control,Außennaht (RC),,,medium,mcp,reusch Fit Control S1 Evolution,3,87.4,3,87.4,0,0.0,0,0.0,0,0.0,0,0.0,1,31.71,0,0.0,1,31.14,1,24.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011068_001,Uhlsport Supersoft SF TW-Handschuh Schw,yellow,black,,"Gelb, Schwarz",,Außennaht (RC),,,medium,mcp,uhlsport Supersoft SF,3,87.33,0,0.0,0,0.0,0,0.0,3,87.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,57.08,1,30.25,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011173_001,Uhlsport Pure Alliance Starter TW-Hands,yellow,white,,"Gelb, Weiß",,,,,medium,mcp,Uhlsport Pure Alliance Starter,10,87.29,0,0.0,0,0.0,0,0.0,10,87.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,8.85,2,15.95,5,49.42,1,13.07,0,0.0,0,0.0
124,New Balance,NB00056,New Balance Furon Damage GC,green,,,Grün,,Rollfinger (GC),,,medium,mcp,NB00056,2,86.8,2,86.8,0,0.0,0,0.0,0,0.0,0,0.0,1,46.64,1,40.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
130,reusch,R5270139-6006,Attrakt Gold Evolution Cut,blue,grey,,"Blau, Grau",,,,,medium,mcp,Attrakt Gold Evolution Cut,2,86.8,2,86.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,86.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011127_01,Uhlsport Radar Control Starter Soft Han,yellow,blue,,"Gelb, Blau",,Außennaht (RC),,,medium,mcp,Uhlsport Radar Control Starter Soft,12,86.38,0,0.0,0,0.0,0,0.0,11,76.3,1,10.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,28.57,0,0.0,3,27.28,2,20.45,1,10.08,0,0.0
130,reusch,ETS5070978_4959,Reusch G3 Speed Bump Evolution TW-Hands,blue,orange,,"Blau, Orange",,"Innennaht (NC), Außennaht (RC)",,,medium,mcp,Reusch G3 Speed Bump Evolution,1,85.2,0,0.0,1,85.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,85.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011118_01,Uhlsport Radar Control Supergrip HN Han,,,,,,,,,medium,mcp,,2,85.02,0,0.0,0,0.0,0,0.0,2,85.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,85.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1000163_01,Uhlsport Eliminator Absolutgrip Handsch,red,black,,"Rot, Schwarz",,Außennaht (RC),,,medium,mcp,Uhlsport Eliminator Absolutgrip,3,84.35,0,0.0,0,0.0,0,0.0,1,32.75,2,51.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,32.75,0,0.0,1,22.95,1,28.65
130,reusch,R5099352-7083,Reusch Fusion Evo OT Szczesny,,,,,,,,,medium,mcp,,1,84.11,0,0.0,1,84.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,84.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
131,Sells Goalkeeper,SGP1414,Sells Wrap Elite Aqua,white,,,Weiß,Sells Wrap,Rollfinger (GC),,,medium,mcp,Sells Wrap Elite Aqua,2,83.96,0,0.0,1,39.96,1,44.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,39.96,1,44.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
121,HO Soccer,HO510724,HO SOCCER SSG Supremo Roll-Negative,green,,,Grün,HO SOCCER Supremo,Hybrid (Mix),,,medium,mcp,HO SOCCER SSG Supremo Roll-Negative,3,83.51,3,83.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,34.16,2,49.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
128,Puma,10189619_041794_001,PUMA ULTRA Protect 3 RC Faster Football,red,white,,sunblaze-white-bluemazing,041794,Außennaht,"60% Elastodien, 34% Polyurethan (thermoplastisch), 6% Polyester",Bequem;Grip;Halt;Leicht,high,11ts_iteminfo,10189619,3,83.36,3,83.36,0,0.0,0,0.0,0,0.0,0,0.0,3,83.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
136,uhlsport,ETS1011161_001,Uhlsport Starter Resist Torwarthandschu,black,orange,,"Schwarz, Orange",,Außennaht (RC),,,medium,mcp,uhlsport Starter Resist,10,83.23,0,0.0,0,0.0,0,0.0,10,83.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,20.17,3,26.0,1,10.92,2,26.14,0,0.0,0,0.0
