Marke,ParentSKU,ProductName,Revenue_total,Kategorie_Code,Kategorie,MCP_Name,MCP_Type,MCP_Brand,MCP_Color_keys,MCP_Color_labels,MCP_Collection,MCP_Gender,MCP_Sleeve_length,MCP_Pants_cut,MCP_Padding,MCP_Fit,MCP_Leg_type,MCP_Neckline,MCP_Feature_textile,MCP_Mesh_inset,MCP_Extra,MCP_resolved
KEEPERsport,KS20001-999,KEEPERsport Training Torwarthose BP F99,5990.62,1002,Torwarthosen,KEEPERsport Training GK-Pants BP,configurable,KEEPERsport,"black, white","Schwarz, Weiß",,Herren,,long,"with-padding, hip, knee",,,,"breathability, comfortable, durability",,drawstring,true
KEEPERsport,KS70001-425,KEEPERsport Torwarttrikot Set LS Blau F,5984.84,1009,Torwartset,KEEPERsport GK-Shirt Set LS,configurable,KEEPERsport,"black, blue","Schwarz, Blau",,Herren,long-sleeve,three-quarter,"elbow, hip, knee",thin,,round-neck,"breathability, lightweight, sweat-management",,drawstring,true
uhlsport,U5616-03,Uhlsport Score Torwartset Gelb Schwarz,5908.22,1001,Torwarttrikots,uhlsport Score GK-Set,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Herren,short-sleeve,,with-padding,,,round-neck,,,,true
KEEPERsport,KS40005-999,KEEPERsport Torwart HalfZip Sweatshirt,5901.58,1003,Torwart Trainingsoberteile,KEEPERsport Goalkeeper HalfZip Sweatshirt BP,configurable,KEEPERsport,black,Schwarz,,Herren,long-sleeve,long,"with-padding, elbow",normal,,stand-up-collar,"breathability, comfortable, warming, durability",,,true
KEEPERsport,KS60043-903,KEEPERsport PowPadded TS longsleeve Und,5901.16,1004,Torwart Unterziehshirts,KEEPERsport Undershirt PowerPadded ThermoSkin,configurable,KEEPERsport,black,Schwarz,"KEEPERsport PowerPadded, KEEPERsport Thermoskin",,long-sleeve,,"elbow, shoulder",compression,,,,,,true
adidas,AFT1454,adidas Tierro Torwartshort Schwarz,5861.92,1002,Torwarthosen,adidas Tierro GK-Shorts,configurable,adidas,black,Schwarz,Adidas Tierro,Herren,,short,"with-padding, hip",,,,"breathability, comfortable, sweat-management, elasticity, durability, cushioning",,drawstring,true
rehab,RH6005-999,rehab Goalkeeper Underpants 3/4 (black),5857.23,1005,Torwart Unterziehhosen,rehab GK Underpants 3/4,configurable,rehab goalkeeping,"yellow, black","Gelb, Schwarz",,,,,"with-padding, hip, knee",,,,,,,true
KEEPERsport,KS30008-991,KEEPERsport GK Shorts UnPadded Premier,5836.57,1002,Torwarthosen,,,,,,,,,,,,,,,,,false
KEEPERsport,KS60006-999,KEEPERsport Torwart Unterziehshort BP S,5826.53,1005,Torwart Unterziehhosen,KEEPERsport Goalkeeper Undershorts BP,configurable,KEEPERsport,"black, white","Schwarz, Weiß",,Herren,,short,"with-padding, hip",tight,tight,,"breathability, comfortable, lightweight, sweat-management, durability, cushioning",,,true
KEEPERsport,KS40004-999,KEEPERsport Training Top RegSkin,5798.76,1003,Torwart Trainingsoberteile,KEEPERsport Training Top RegSkin,configurable,KEEPERsport,black,Schwarz,,,,,,,,,,,,true
adidas,AFT1456,adidas Tierro 3/4 Torwarthose Schwarz,5788.69,1002,Torwarthosen,adidas Tierro 3/4 GK-Pants,configurable,adidas,black,Schwarz,Adidas Tierro,Herren,,three-quarter,"with-padding, hip, knee",,tight,,"breathability, comfortable, lightweight, sweat-management, elasticity, durability, cushioning",,drawstring,true
KEEPERsport,KS30006-991,KEEPERsport Pant BasicPadded Premier 3/4,5783.39,1002,Torwarthosen,KEEPERsport Pant BasicPadded Premier 3/4,configurable,KEEPERsport,black,Schwarz,,,,three-quarter,with-padding,,,,,,,true
KEEPERsport,KS70007K-906,KEEPERsport Torwarttrikot Set LS Kids G,5745.62,1009,Torwartset,KEEPERsport GK-Shirt Set l/s Junior,configurable,KEEPERsport,"yellow, black","Gelb, Schwarz",,,long-sleeve,three-quarter,"hip, knee",,cuffs,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",,drawstring,true
KEEPERsport,KS30004-999,KEEPERsport Pant BasicPadded 3/4 RegSkin,5725.51,1002,Torwarthosen,KEEPERsport Pant Basicpadded 3/4 RegSkin,configurable,KEEPERsport,black,Schwarz,,,,,hip,,,,,,,true
KEEPERsport,KS70007K-910,KEEPERsport Torwarttrikot Kids Rot,5438.36,1009,Torwartset,KEEPERsport GK-Training l/s Set + Pants 3/4 Junior,configurable,KEEPERsport,"red, black","Rot, Schwarz",,,long-sleeve,three-quarter,"elbow, hip, knee",loose,cuffs,round-neck,"breathability, comfortable, lightweight, sweat-management, warming, durability, cushioning",general,drawstring,true
KEEPERsport,KS70004-066,KEEPERsport GKSix GK-Shirt Set,5334.47,1009,Torwartset,KEEPERsport GKSix GK-Shirt Set,configurable,KEEPERsport,"red, orange","Rot, Orange",,Herren,long-sleeve,short,"elbow, hip, knee",thin,tight,round-neck,"breathability, comfortable, elasticity, cushioning",,drawstring,true
KEEPERsport,KS70008-558,KEEPERsport Torwart Trikot Set Grün F55,5306.36,1001,Torwarttrikots,KEEPERsport GK Match Set,configurable,KEEPERsport,"black, green","Schwarz, Grün",KEEPERsport PowerPadded,Herren,long-sleeve,short,elbow,,,round-neck,,,,true
KEEPERsport,KS60041K-907,KEEPERsport BasicPadded Longsleeve Unde,5270.0,1004,Torwart Unterziehshirts,KEEPERsport Undershirt BasicPadded Kids,configurable,KEEPERsport,"black, green","Schwarz, Grün",KEEPERsport BasicPadded,,,long,elbow,,,,,,,true
MC David,MC7736,Mc David HEX GK Shirt EXTREME 2.0,5225.07,1004,Torwart Unterziehshirts,Mc David HEX GK Shirt EXTREME 2.0,configurable,McDavid,"black, grey","Schwarz, Grau",,,long-sleeve,,"elbow, ribs",,,,,,,true
KEEPERsport,KS60040-901,KEEPERsport AntiAbrasion longsleeve Und,5112.85,1004,Torwart Unterziehshirts,KEEPERsport Undershirt AntiAbrasion,configurable,KEEPERsport,black,Schwarz,KEEPERsport UnPadded,,,long,,,,,,,,true
KEEPERsport,KS70004-908,KEEPERsport GKSix GK-Shirt Set,4659.13,1009,Torwartset,KEEPERsport GKSix GK-Shirt Set,configurable,KEEPERsport,"yellow, gold","Gelb, gold",,Herren,long-sleeve,short,"elbow, hip, knee",thin,tight,round-neck,"breathability, comfortable, elasticity, cushioning",,drawstring,true
KEEPERsport,KS40007-425,KEEPERsport Torwarttrikot Premier langa,4588.94,1001,Torwarttrikots,KEEPERsport GK-Shirt Premier l/s,configurable,KEEPERsport,blue,Blau,,Herren,long-sleeve,long,"with-padding, elbow",thin,,round-neck,"breathability, comfortable, lightweight, sweat-management, durability, cushioning",general,,true
adidas,AFS0170,adidas Tierro Torwarthose Kids Schwarz,4533.43,1002,Torwarthosen,adidas Tierro GK-Pants Kids,configurable,adidas,black,Schwarz,Adidas Tierro,,,long,"with-padding, hip, knee",,tight,,"breathability, comfortable, elasticity, durability, cushioning",,drawstring,true
KEEPERsport,KS70006-904,KEEPERsport Torwarttrikot Blau,4531.56,1009,Torwartset,KEEPERsport GK-Training s/s Set + Shorts,configurable,KEEPERsport,"black, blue","Schwarz, Blau",,Herren,short-sleeve,short,,,wide,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",,drawstring,true
Puma,ETS657038_001,PUMA Goalkeeper Short Torwartshort Schw,4521.87,1002,Torwarthosen,PUMA Goalkeeper Short GK-Shorts,configurable,PUMA,black,Schwarz,,"Herren, Damen",,short,hip,,,,"breathability, comfortable, sweat-management, elasticity, protection, durability, cushioning",,drawstring,true
adidas,AFI4194,adidas AdiPro 20 Torwarttrikot langarm,4499.1,1001,Torwarttrikots,adidas AdiPro 20 GK-Shirt l/s,configurable,adidas,"green, purple","Grün, purple",,Herren,long-sleeve,long,,normal,,,"breathability, comfortable, sweat-management, climalite",,,true
adidas,AFI4195,adidas AdiPro 20 Torwarttrikot langarm,4490.25,1001,Torwarttrikots,adidas AdiPro 20 GK-Shirt l/s,configurable,adidas,"yellow, blue","Gelb, Blau",adidas AdiPro,"Herren, Damen",long-sleeve,long,,normal,,,"breathability, comfortable, sweat-management, climalite",,,true
rehab,RH2000-615,rehab Goalkeeper Pants (grey),4426.52,1002,Torwarthosen,Rehab GK-Pants,configurable,rehab goalkeeping,grey,Grau,,,,long,"with-padding, hip, knee",,,,"breathability, comfortable, sweat-management, protection",,drawstring,true
KEEPERsport,KS60013-999,KEEPERsport Torwart Unterziehhose PP Sc,4389.44,1005,Torwart Unterziehhosen,KEEPERsport Goalkeeper Underpants PP,configurable,KEEPERsport,"black, white","Schwarz, Weiß",,Herren,,long,"with-padding, hip",,,,"breathability, comfortable, protection, cushioning",,drawstring,true
rehab,RH3002K-451,Rehab Goalkeeper 3/4 Trainingshose Kids,4266.79,1002,Torwarthosen,rehab GK Pants 3/4 Junior,configurable,rehab goalkeeping,black,Schwarz,,,,three-quarter,"hip, knee",,,,,,,true
JAKO,ETS8936_08,JAKO Striker Torwarthose Schwarz F08,4178.75,1002,Torwarthosen,JAKO Striker GK-Pants,configurable,Jako,black,Schwarz,,Herren,,long,"hip, knee",normal,tight,,"sweat-management, protection, cushioning, hold",,drawstring,true
uhlsport,ETS1005601_001,uhlsport Torwarttight,4175.97,1005,Torwart Unterziehhosen,uhlsport Torwarttight,configurable,uhlsport,black,Schwarz,,Herren,,short,hip,tight,,,"comfortable, lightweight, elasticity",,drawstring,true
rehab,RH7003-011,rehab GK Basic Set s/s (black/yellow),4125.46,1009,Torwartset,rehab GK Set s/s Basic,configurable,rehab goalkeeping,"yellow, black","Gelb, Schwarz",,,short-sleeve,short,,,,round-neck,,,,true
KEEPERsport,KS70006-906,KEEPERsport Torwarttrikot Set Gelb F906,4124.25,1009,Torwartset,KEEPERsport GK-Shirt Set,configurable,KEEPERsport,"yellow, black","Gelb, Schwarz",,Herren,short-sleeve,short,,,wide,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",,drawstring,true
KEEPERsport,KS70008-006,KEEPERsport Torwart Trikot Set Gelb F00,4062.78,1001,Torwarttrikots,KEEPERsport Torwart Trikot Set,configurable,KEEPERsport,"yellow, black","Gelb, Schwarz",KEEPERsport PowerPadded,Herren,long-sleeve,short,elbow,,,round-neck,,,,true
uhlsport,U5636-01,Uhlsport Bionikframe Torwart Baselayer,3941.22,1001,Torwarttrikots,uhlsport Bionikframe Goalkeeper Baselayer,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Herren,long-sleeve,long,with-padding,tight,,round-neck,"comfortable, elasticity, durability, cushioning",,,true
KEEPERsport,KS40008-116,KEEPERsport Torwarttrikot langarm Rot F,3931.93,1001,Torwarttrikots,KEEPERsport GK Shirt l/s,configurable,KEEPERsport,red,Rot,,Herren,long-sleeve,long,with-padding,normal,,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",general,,true
uhlsport,U5638-01,Uhlsport Bionikframe Padded TW-Short Sc,3863.62,1002,Torwarthosen,uhlsport Bionikframe Padded TW-Short,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Herren,,short,"with-padding, hip",tight,,,"protection, cushioning",,,true
KEEPERsport,KS70006-910,KEEPERsport Torwarttrikot Orange,3787.75,1009,Torwartset,KEEPERsport GK-Training s/s Set + Shorts,configurable,KEEPERsport,"black, orange","Schwarz, Orange",,Herren,short-sleeve,short,,,wide,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",,drawstring,true
KEEPERsport,KS60009-999,KEEPERsport Underpants UnPadded,3777.78,1005,Torwart Unterziehhosen,KEEPERsport Underpants UnPadded,configurable,KEEPERsport,black,Schwarz,KEEPERsport UnPadded,,,long,,,,,,,,true
Puma,P654390-60,PUMA GK Tight Padded Shorts Torwarthose,3761.02,1002,Torwarthosen,PUMA GK Tight Padded Shorts GK-Pants,configurable,PUMA,"black, grey","Schwarz, Grau",,Herren,,short,with-padding,,,,,,,true
HO Soccer,HO50_5045_8408,HO Soccer Set Premier Lime,3760.63,1009,Torwartset,HO Soccer Set Premier Lime,configurable,HO SOCCER,green,Grün,,,,,,,,,,,,true
uhlsport,ETS1005619_01,Uhlsport Essential Torwarthose Schwarz,3694.68,1002,Torwarthosen,uhlsport Essential GK-Pants,configurable,uhlsport,black,Schwarz,,Herren,,,"hip, knee",,,,"breathability, sweat-management, protection, cushioning",,,true
KEEPERsport,KS30007-633,KEEPERsport Torwartshort F633,3599.1,1002,Torwarthosen,KEEPERsport GK Shorts,configurable,KEEPERsport,black,Schwarz,,Herren,,,,,wide,,"breathability, comfortable, individual-fit, lightweight, sweat-management, durability",,drawstring,true
rehab,RH7003-068,rehab GK Set s/s (red),3583.14,1009,Torwartset,rehab GK Set Graphic red s/s,configurable,rehab goalkeeping,"red, white","Rot, Weiß",,,short-sleeve,short,,,,round-neck,,,,true
rehab,RH7004-011,rehab GK Basic Set l/s (yellow),3563.64,1009,Torwartset,rehab GK Set l/s Basic,configurable,rehab goalkeeping,yellow,Gelb,,,long-sleeve,short,elbow,,,,,,,true
rehab,RH7005-470,rehab GK Set l/s (blue),3563.62,1009,Torwartset,rehab GK Set Graphic Blue l/s,configurable,rehab goalkeeping,"yellow, blue","Gelb, Blau",,,,long,elbow,,,,,,,true
rehab,RH7003-375,rehab GK Set s/s Basic,3556.33,1009,Torwartset,rehab GK Set s/s Basic,configurable,rehab goalkeeping,"black, blue","Schwarz, Blau",,,short-sleeve,short,,,,round-neck,,,,true
NIKE,NCV0050-010,Nike Gardien Tight GK-Pants Kids,3538.7,1005,Torwart Unterziehhosen,Nike Gardien Tight GK-Pants Kids,configurable,NIKE,"black, white","Schwarz, Weiß",,,,long,hip,,tight,,"breathability, comfortable, lightweight, sweat-management, elasticity, durability, dri-fit, cushioning",,,true
KEEPERsport,KS60051K-907,KEEPERsport Undershorts BasicPadded Kids,3517.61,1005,Torwart Unterziehhosen,KEEPERsport Undershorts BasicPadded Kids,configurable,KEEPERsport,"black, green","Schwarz, Grün",KEEPERsport BasicPadded,,,short,hip,,,,,,,true
KEEPERsport,KS70008-406,KEEPERsport Torwart Trikot Set Blau F40,3511.64,1001,Torwarttrikots,KEEPERsport GK Match Set,configurable,KEEPERsport,"black, blue","Schwarz, Blau",KEEPERsport PowerPadded,Herren,long-sleeve,short,elbow,,,round-neck,,,,true
KEEPERsport,KS70000-064,KEEPERsport Set Panther-Eagle (orange),3509.19,1009,Torwartset,KEEPERsport Set Panther-Eagle (orange),configurable,KEEPERsport,orange,Orange,,,,three-quarter,with-padding,,,,,,,true
uhlsport,U5637-01,Uhlsport Bionikframe Padded Longtight S,3495.14,1002,Torwarthosen,uhlsport Bionikframe Padded Longtight,configurable,uhlsport,"yellow, black","Gelb, Schwarz",,Herren,,long,"with-padding, hip",compression,tight,,"lightweight, elasticity, cushioning, kompression",,,true
KEEPERsport,KS70006-907,KEEPERsport Set Torwarttrikot Grün,3456.83,1009,Torwartset,KEEPERsport GK-Shirt Set,configurable,KEEPERsport,"black, green","Schwarz, Grün",,Herren,short-sleeve,short,,,wide,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",,drawstring,true
rehab,RH7004-375,rehab GK Set l/s Basic,3443.35,1009,Torwartset,rehab GK Set l/s Basic,configurable,rehab goalkeeping,"black, blue","Schwarz, Blau",,,long-sleeve,short,elbow,,,round-neck,,,,true
JAKO,ETS8935K_08,JAKO Profi Torwarthose Kids Schwarz F08,3388.29,1002,Torwarthosen,JAKO Pro GK-Pants Kids,configurable,Jako,black,Schwarz,,,,long,"hip, knee",,,,individual-fit,,drawstring,true
uhlsport,U5636-02,Uhlsport Bionikframe Baselayer Black Edi,3366.5,1001,Torwarttrikots,Uhlsport Bionikframe Baselayer Black Edition,configurable,uhlsport,black,Schwarz,,,,,elbow,,,,,,,true
rehab,RH3000-615,Rehab Torwarthose 3/4 Pant Kids Grau F6,3332.15,1002,Torwarthosen,Rehab GK-Pants 3/4,configurable,rehab goalkeeping,grey,Grau,,Herren,,three-quarter,"with-padding, hip, knee",,,,"breathability, comfortable, sweat-management, protection",,drawstring,true
KEEPERsport,KS40008-425,KEEPERsport Torwarttrikot langarm Blau,3299.23,1001,Torwarttrikots,KEEPERsport GK Shirt l/s,configurable,KEEPERsport,blue,Blau,,Herren,long-sleeve,long,with-padding,normal,,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",general,,true
KEEPERsport,KS30007-425,KEEPERsport Torwartshort Blau F425,3262.29,1002,Torwarthosen,KEEPERsport GK Shorts,configurable,KEEPERsport,blue,Blau,,Herren,,short,,,wide,,"breathability, comfortable, individual-fit, lightweight, sweat-management, durability",,drawstring,true
KEEPERsport,KS30007-116,KEEPERsport Torwartshort Rot F116,3255.75,1002,Torwarthosen,KEEPERsport GK Shorts Jun,configurable,KEEPERsport,red,Rot,,,,short,,,wide,,"breathability, comfortable, individual-fit, lightweight, durability",,drawstring,true
reusch,R3817530-7083,reusch CS Femur 3/4 Short Padded,3253.77,1005,Torwart Unterziehhosen,reusch CS Femur 3/4 Short Padded,configurable,REUSCH,black,Schwarz,,,,three-quarter,"hip, knee",,,,,,,true
KEEPERsport,KS30002-999,KEEPERsport Training 3/4 Torwarthose UP,3177.48,1002,Torwarthosen,KEEPERsport GK Pants UnPadded 3/4,configurable,KEEPERsport,"black, white","Schwarz, Weiß",,Herren,,long,,,,,"breathability, comfortable, durability",,drawstring,true
uhlsport,ETS1005618K_01,Uhlsport Anatomic Torwarthose Kids F01,3157.06,1002,Torwarthosen,uhlsport Anatomic GK-Pants Kids,configurable,uhlsport,black,Schwarz,,,,,"hip, knee",,tight,,"comfortable, protection",,,true
uhlsport,U5616-02,Uhlsport Score Torwartset Rot Grau F02,3151.11,1001,Torwarttrikots,uhlsport Score GK-Set,configurable,uhlsport,"red, grey","Rot, Grau",,Herren,short-sleeve,short,with-padding,,,round-neck,,,,true
KEEPERsport,KS60002-999,KEEPERsport Torwart Unterziehshirt BP L,3122.79,1004,Torwart Unterziehshirts,KEEPERsport Goalkeeper Undershirt BP LS,configurable,KEEPERsport,"black, white","Schwarz, Weiß",,Herren,long-sleeve,,"with-padding, elbow",,,round-neck,"breathability, comfortable, lightweight, sweat-management, elasticity, durability, cushioning",,,true
KEEPERsport,KS70004K-908,KEEPERsport GKSix GK-Shirt Set Junior,3060.1,1009,Torwartset,KEEPERsport GKSix GK-Shirt Set Junior,configurable,KEEPERsport,"yellow, gold","Gelb, gold",,,long-sleeve,short,"elbow, hip, knee",thin,tight,round-neck,"breathability, comfortable, elasticity, cushioning",,drawstring,true
adidas,AFI4193,adidas AdiPro 20 Torwarttrikot langarm,3013.81,1001,Torwarttrikots,adidas AdiPro 20 GK-Shirt l/s,configurable,adidas,"black, blue","Schwarz, Blau",adidas AdiPro,Herren,long-sleeve,long,,normal,,,"breathability, comfortable, sweat-management, climalite",,,true
adidas,AFS0171,adidas Tierro 3/4 Torwarthose Kids Schw,3012.99,1002,Torwarthosen,adidas Tierro 3/4 GK-Pants Kids,configurable,adidas,black,Schwarz,Adidas Tierro,,,three-quarter,"with-padding, hip, knee",,tight,,"breathability, comfortable, elasticity, durability, cushioning",,drawstring,true
uhlsport,ETS1005619K_01,Uhlsport Essential Torwarthose Schwarz,2975.34,1002,Torwarthosen,uhlsport Essential GK-Pants Kids,configurable,uhlsport,black,Schwarz,,,,,"hip, knee",,,,"sweat-management, protection, cushioning",,,true
NIKE,NBV6855-010,Nike Park III Short,2969.28,1002,Torwarthosen,Nike Park III Short,configurable,NIKE,black,Schwarz,,Herren,,short,,thin,wide,,"breathability, lightweight, sweat-management, dri-fit, hold",general,drawstring,true
NIKE,NBV6711-398,Nike Gardien III Torwarttrikot langarm,2932.6,1001,Torwarttrikots,Nike Gardien III GK-Shirt l/s,configurable,NIKE,green,Grün,,Herren,long-sleeve,long,,loose,,stand-up-collar,"breathability, comfortable, sweat-management, dri-fit",,,true
KEEPERsport,KS70004K-066,KEEPERsport GKSix GK-Shirt Set Junior,2898.16,1009,Torwartset,KEEPERsport GKSix GK-Shirt Set Junior,configurable,KEEPERsport,"red, orange","Rot, Orange",,,long-sleeve,short,"elbow, hip, knee",thin,tight,round-neck,"breathability, comfortable, elasticity, cushioning",,drawstring,true
rehab,RH7001-119,rehab GK Set,2841.96,1009,Torwartset,rehab GK Set,configurable,rehab goalkeeping,green,Grün,,Herren,long-sleeve,short,elbow,normal,,round-neck,"breathability, lightweight, sweat-management, durability",,drawstring,true
KEEPERsport,KS50007-425,KEEPERsport Torwarttrikot Premier Blau,2839.66,1001,Torwarttrikots,KEEPERsport GK Shirt Premier s/s,configurable,KEEPERsport,blue,Blau,,Herren,short-sleeve,short,,thin,,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",general,,true
adidas,AFI4191,adidas AdiPro 20 Torwarttrikot langarm,2790.4,1001,Torwarttrikots,adidas AdiPro 20 GK-Shirt langarm Rot,configurable,adidas,"black, orange","Schwarz, Orange",,Herren,long-sleeve,long,,normal,,,"breathability, comfortable, sweat-management, climalite",,,true
NIKE,NCJ6066-052,NIKE PARK IV GK-Shirt l/s,2634.08,1001,Torwarttrikots,NIKE PARK IV GK-Shirt l/s,configurable,NIKE,"white, grey","Weiß, Grau",NIKE Park,,,long,,,,round-neck,,,,true
uhlsport,U5625J,uhlsport Anatomic GK-Pants Kids,2626.05,1002,Torwarthosen,uhlsport Anatomic GK-Pants Kids,configurable,uhlsport,black,Schwarz,,,,long,"hip, knee",,,,"breathability, comfortable, protection",,,true
KEEPERsport,KS60043K-903,KEEPERsport PowPadded TS longsleeve Und,2617.58,1004,Torwart Unterziehshirts,KEEPERsport Undershirt PowerPadded ThermoSkin Kids,configurable,KEEPERsport,black,Schwarz,"KEEPERsport PowerPadded, KEEPERsport Thermoskin",,long-sleeve,,"elbow, shoulder",compression,,,,,drawstring,true
KEEPERsport,KS70000-456,KEEPERsport GK Set Panther-Eagle (blue),2617.21,1009,Torwartset,KEEPERsport GK Set Panther-Eagle (blue),configurable,KEEPERsport,blue,Blau,,,,,with-padding,,,,,,,true
KEEPERsport,KS70004-405,KEEPERsport Torwarttrikot Set Premier B,2491.28,1009,Torwartset,KEEPERsport GK-Shirt Set Premier,configurable,KEEPERsport,blue,Blau,,Herren,long-sleeve,long,"elbow, hip, knee",thin,tight,round-neck,"breathability, comfortable, elasticity, cushioning",,drawstring,true
adidas,ADP3136,adidas AdiPro 19 Torwarttrikot langarm,2447.53,1001,Torwarttrikots,adidas AdiPro 19 GK-Shirt l/s,configurable,adidas,red,Rot,adidas AdiPro,Herren,long-sleeve,long,,,,round-neck,"breathability, comfortable, sweat-management",,,true
KEEPERsport,KS70006K-904,KEEPERSport Torwarttrikot Set Kids Blau,2404.28,1009,Torwartset,KEEPERsport GK-Training s/s Set + Shorts Junior,configurable,KEEPERsport,"black, blue","Schwarz, Blau",,,short-sleeve,short,,,wide,round-neck,"breathability, comfortable, lightweight, sweat-management, durability",,drawstring,true
KEEPERsport,KS60010-999,KEEPERsport Underpants UnPadded Cold,2376.16,1005,Torwart Unterziehhosen,KEEPERsport Underpants UnPadded Cold,configurable,KEEPERsport,black,Schwarz,KEEPERsport UnPadded,,,long,,,,,,,,true
rehab,RH7001-616,Rehab Torwart Set Grau Schwarz F616,2318.01,1009,Torwartset,Rehab Goalkeeper Set,configurable,rehab goalkeeping,"black, grey","Schwarz, Grau",,Herren,long-sleeve,long,with-padding,normal,,round-neck,"breathability, lightweight, sweat-management, durability",,drawstring,true
HO Soccer,HO50_5045_8430,HO Soccer Set Premier blu,2302.88,1009,Torwartset,HO Soccer Set Premier blu,configurable,HO SOCCER,blue,Blau,,,,,,,,,,,,true
KEEPERsport,KS40015K-903,KEEPERsport GK ThermoSkin Sweatshirt Ki,2284.27,1003,Torwart Trainingsoberteile,KEEPERsport GK Top ThermoSkin Kids,configurable,KEEPERsport,"red, black","Rot, Schwarz",KEEPERsport Thermoskin,,long-sleeve,,,normal,,stand-up-collar,warm,,drawstring,true
KEEPERsport,KS40003-999,KEEPERsport Zip Sweatshirt Unpadded F99,2275.73,1003,Torwart Trainingsoberteile,KEEPERsport Zip Sweatshirt Unpadded,configurable,KEEPERsport,black,Schwarz,,Herren,long-sleeve,,,normal,,stand-up-collar,"breathability, comfortable, sweat-management, durability",,,true
reusch,R3713500-7083,reusch CS 3/4 Undershirt Padded Pro,2209.08,1004,Torwart Unterziehshirts,reusch CS 3/4 Undershirt Padded Pro,configurable,REUSCH,blue,Blau,,,,long,with-padding,,,,,,,true
