Marke,ParentSKU,ProductName,Kategorie_Code,Kategorie,ItemID,Producer,ProducerArticleNumber,Variant,Herstellermodell,Marketingperiode,LaunchDate,ArticleGroup,CanonicalCategoryId,Color1,Color2,Color3,HerstellerFarbbezeichnung,Active,SapMaterialNumber,Produktgruppe,Produktart,Serie,Aermellaenge,Textillaenge,Passform,Ausschnitt,Material_1,Material_1_pct,Material_2,Material_2_pct,Mesh_Einsaetze,Extras,Technologien
adidas,10247282_HT2420_000,adidas Tiro 23 Pro Tight Torwarthose Ro,1002,Torwarthosen,10247282,adidas,HT2420,Adi_T_US,CX367,222211,2023-02-10,103071,66,rot,,,tmcord/tmdrgr,true,HT2420,Torhüter,Torhüter - Hosen,Tiro,,Lang,schmal,,Polyester,86,Elastodien,14,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10247303_HT3203_000,adidas Tiro 23 Pro Tight Torwarthose Ge,1002,Torwarthosen,10247303,adidas,HT3203,Adi_T_US,CX367,222211,2023-02-21,103071,66,gelb,rot,,tmyell/tmmaro,true,HT3203,Torhüter,Torhüter - Hosen,Tiro,,Lang,schmal,,Polyester,86,Elastodien,14,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10247304_HT3204_000,adidas Tiro 23 Pro Torwartshort Gelb Ro,1002,Torwarthosen,10247304,adidas,HT3204,Adi_T_US,CK875,222211,2023-02-21,103071,67,gelb,rot,,tmyell/tmmaro,true,HT3204,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Kühlend;Leicht;AEROREADY
adidas,10247305_HT3205_000,adidas Tiro 23 Pro Torwartshort Kids Ge,1002,Torwarthosen,10247305,adidas,HT3205,Adi_T_KID,ZP959,222211,2023-02-02,103071,67,gelb,rot,,tmyell/tmmaro,true,HT3205,Trikots,Torhüter - Hosen,,,Kurz,schmal,,Polyester,100,,,seitlich,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;AEROREADY
adidas,10247553_HY5537_000,adidas Tiro Trikot Blau,1001,Torwarttrikots,10247553,adidas,HY5537,Adi_T_US,BX455,222211,2023-11-14,103070,1156,blau,,,shanav/bludaw,true,HY5537,,,,Kurzarm,,,Rundhals,Polyester,100,,,,,AEROREADY;climachill;climalite
adidas,10247684_IB3326_000,adidas Tiro 23 Pro Torwartshort Damen G,1002,Torwarthosen,10247684,adidas,IB3326,Adi_T_WNS,TL572,222211,2023-03-24,103071,1178,gruen,schwarz,,teassg/black,true,IB3326,Hosen,Torhüter - Hosen,Tiro,,Kurz,normal,,Polyester,100,,,allgemein,,
JAKO,10251749_8923_433,JAKO Power Torwarttikot Kids Blau F433,1002,Torwarthosen,10251749,JAKO,8923,Jako_T_KID,8923K,222209,2023-03-08,103071,65,blau,,,skyblue/marine,true,8923K-433,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10251750_8923_433,JAKO Power Torwarttikot Blau F433,1002,Torwarthosen,10251750,JAKO,8923,Jako_T_MEN,8923,222209,2023-03-08,103071,65,blau,,,skyblue/marine,true,8923-433,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
NIKE,10252616_DR0944_657,Nike Precision VI Shirt,1001,Torwarttrikots,10252616,Nike,DR0944,Nike_T_MEN,DR0944,222212,2023-02-17,103040,1155,rot,gelb,weiss,university red/bright citrus/white,true,DR0944-657,Trikots,Kurzarm-Trikots,Precision,Kurzarm,Normal,schmal,V-Ausschnitt,Polyester,100,,,hinten,,Atmungsaktivität;Bequem;Kühlend;Leicht;Schweißableitend;Dri-FIT
NIKE,10252620_DR0944_702,Nike Precision VI Shirt,1001,Torwarttrikots,10252620,Nike,DR0944,Nike_T_MEN,DR0944,222212,2023-02-17,103040,1155,gelb,schwarz,,volt/black/white,true,DR0944-702,Trikots,Kurzarm-Trikots,Precision,Kurzarm,Normal,schmal,V-Ausschnitt,Polyester,100,,,hinten,,Atmungsaktivität;Bequem;Kühlend;Leicht;Schweißableitend;Dri-FIT
NIKE,10252634_DR0944_547,Nike Precision VI Shirt,1001,Torwarttrikots,10252634,Nike,DR0944,Nike_T_MEN,DR0944,222212,2023-02-17,103040,1155,lila,blau,weiss,court purple/chlorine blue/white,true,DR0944-547,Trikots,Kurzarm-Trikots,Precision,Kurzarm,Normal,schmal,V-Ausschnitt,Polyester,100,,,hinten,,Atmungsaktivität;Bequem;Kühlend;Leicht;Schweißableitend;Dri-FIT
NIKE,10252662_DR0944_410,Nike Precision VI Shirt,1001,Torwarttrikots,10252662,Nike,DR0944,Nike_T_MEN,DR0944,222212,2023-02-17,103040,1155,dunkelblau,tuerkis,,midnight navy/hyper turq/white,true,DR0944-410,Trikots,Kurzarm-Trikots,Precision,Kurzarm,Normal,schmal,V-Ausschnitt,Polyester,100,,,hinten,,Atmungsaktivität;Bequem;Kühlend;Leicht;Schweißableitend;Dri-FIT
NIKE,10254358_DR0944_010,Nike Precision VI Shirt,1001,Torwarttrikots,10254358,Nike,DR0944,Nike_T_MEN,DR0944,222212,2023-02-17,103040,1155,schwarz,grau,,black/cool grey/white,true,DR0944-010,Trikots,Kurzarm-Trikots,Precision,Kurzarm,Normal,schmal,V-Ausschnitt,Polyester,100,,,hinten,,Atmungsaktivität;Bequem;Kühlend;Leicht;Schweißableitend;Dri-FIT
uhlsport,10255201_1003667_004,uhlsport Reaction Torwartset Rot Schwar,1001,Torwarttrikots,10255201,uhlsport,1003667,Uhl_T_TEX,1003667,222204,2023-04-14,103070,65,rot,schwarz,,rot/schwarz,true,1003667-04AA,,,,Langarm,,,,Polyester,100,,,,Kordelzug,
uhlsport,10255203_1003667K_004,uhlsport Reaction Torwartset Kids Rot S,1001,Torwarttrikots,10255203,uhlsport,1003667,Uhl_T_TEX,1003667K,222204,2023-04-18,103070,65,rot,schwarz,,rot/schwarz,true,1003667-04,Trikots,Trikot-Sets,,Langarm,Kurz,,Rundhals,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;smartbreathe LITE
uhlsport,10255207_1005723_001,uhlsport Save Goalkeeper Torwartset Sch,1001,Torwarttrikots,10255207,uhlsport,1005723,Uhl_T_TEX,1005723,222204,2023-02-24,103070,179,schwarz,grau,grau,schwarz/anthra,true,1005723-01,Torhüter,Torhüter - Trikots,,Langarm,,normal,Rundhals,Polyester,100,,,,,
uhlsport,10255208_1005723_004,uhlsport Torwarttrikot Kids Rot F004,1001,Torwarttrikots,10255208,uhlsport,1005723,Uhl_T_TEX,1005723,222204,2023-02-24,103070,179,rot,,,rot/schwarz,true,1005723-04,Torhüter,Torhüter - Trikots,,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Bequem
uhlsport,10255211_1005723_007,uhlsport Torwarttrikot Kids Gelb F007,1001,Torwarttrikots,10255211,uhlsport,1005723,Uhl_T_TEX,1005723,222204,2023-02-24,103070,179,gelb,,,fluo gelb/schwarz,true,1005723-07,Torhüter,Torhüter - Trikots,,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Bequem
uhlsport,10255225_1005640_002,Uhlsport Bionikframe Unpadded TW-Short,1002,Torwarthosen,10255225,uhlsport,1005640,Uhl_T_TEX,1005640,222204,2023-10-10,103071,67,schwarz,,,schwarz,true,1005640-02,Underwear,Underwear - Hosen,,,,kompression,,Polyester,91,Elastodien,9,,,Haltbarkeit;Kompression
uhlsport,10255225_1005640_002,uhlsport Bionikframe Unpadded TW-Short,1005,Torwart Unterziehhosen,10255225,uhlsport,1005640,Uhl_T_TEX,1005640,222204,2023-10-10,103071,67,schwarz,,,schwarz,true,1005640-02,Underwear,Underwear - Hosen,,,,kompression,,Polyester,91,Elastodien,9,,,Haltbarkeit;Kompression
JAKO,10255557_8923_800,JAKO Power Torwarttrikot Schwarz F800,1002,Torwarthosen,10255557,JAKO,8923,Jako_T_MEN,8923,222209,2023-03-08,103071,65,schwarz,,,schwarz,true,8923-800,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255558_8923_800,JAKO Power Torwarttrikot Kids Schwarz F,1002,Torwarthosen,10255558,JAKO,8923,Jako_T_KID,8923K,222209,2023-03-08,103071,65,schwarz,,,schwarz,true,8923K-800,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255769_8923_100,JAKO Power Torwarttrikot Kids Rot F100,1002,Torwarthosen,10255769,JAKO,8923,Jako_T_KID,8923K,222209,2023-03-08,103071,65,rot,,,rot,true,8923K-100,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255771_8923_210,JAKO Power Torwarttrikot Kids Grün F210,1002,Torwarthosen,10255771,JAKO,8923,Jako_T_KID,8923K,222209,2023-03-08,103071,65,gruen,,,neongrün,true,8923K-210,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255786_8923_300,JAKO Power Torwarttrikot Kids Gelb F300,1002,Torwarthosen,10255786,JAKO,8923,Jako_T_KID,8923K,222209,2023-03-08,103071,65,gelb,,,citro,true,8923K-300,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255787_8923_375,JAKO Power GK-Shirt Kids,1002,Torwarthosen,10255787,JAKO,8923,Jako_T_KID,8923K,222209,2023-03-08,103071,65,orange,blau,,flame/marine,true,8923K-375,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255796_8923_840,JAKO Power Torwarttrikot Kids Grau F840,1002,Torwarthosen,10255796,JAKO,8923,Jako_T_KID,8923K,222209,2023-03-08,103071,65,grau,,,steingrau,true,8923K-840,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255797_8923_100,JAKO Power Torwarttrikot Rot F100,1002,Torwarthosen,10255797,JAKO,8923,Jako_T_MEN,8923,222209,2023-03-08,103071,65,rot,,,rot,true,8923-100,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255800_8923_210,JAKO Power Torwarttrikot Grün F210,1002,Torwarthosen,10255800,JAKO,8923,Jako_T_MEN,8923,222209,2023-03-08,103071,65,gruen,,,neongrün,true,8923-210,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255804_8923_375,JAKO Power Torwarttrikot Orange F375,1002,Torwarthosen,10255804,JAKO,8923,Jako_T_MEN,8923,222209,2023-03-08,103071,65,orange,blau,,flame/marine,true,8923-375,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
JAKO,10255807_8923_840,JAKO Power Torwarttrikot Grau F840,1002,Torwarthosen,10255807,JAKO,8923,Jako_T_MEN,8923,222209,2023-03-08,103071,65,grau,,,steingrau,true,8923-840,Torhüter,Langarm-Trikots,Power,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Elastizität;Leicht;Schweißableitend;Keep Dry
uhlsport,10256661_1005303_004,Uhlsport Save Goalkeeper Torwartset Kid,1001,Torwarttrikots,10256661,uhlsport,1005303,Uhl_T_TEX,1005303,222204,2023-10-10,103070,65,rot,schwarz,,rot/schwarz,true,1005303-04,Torhüter,Torhüter-Overalls,,Langarm,,eng,Rundhals,Polyester,100,,,,,Atmungsaktivität;Bequem;Haltbarkeit;Schweißableitend
uhlsport,10256665_1005303_007,Uhlsport Save Goalkeeper Torwartset Kid,1001,Torwarttrikots,10256665,uhlsport,1005303,Uhl_T_TEX,1005303,222204,2023-10-10,103070,65,gelb,schwarz,,fluo gelb/schwarz,true,1005303-07,Torhüter,Torhüter-Overalls,,Langarm,,eng,Rundhals,Polyester,100,,,,,Atmungsaktivität;Bequem;Haltbarkeit;Schweißableitend
uhlsport,10259096_1005723_001,uhlsport Torwarttrikot Kids Schwarz F00,1001,Torwarttrikots,10259096,uhlsport,1005723,Uhl_T_TEX,1005723,222204,2023-03-15,103070,65,schwarz,,,schwarz/anthra,true,1005723-01AA,Torhüter,Torhüter - Trikots,,Langarm,,normal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Bequem
uhlsport,10264420_1003667_013,uhlsport Reaction Torwartset Grün Blau,1001,Torwarttrikots,10264420,uhlsport,1003667,Uhl_T_TEX,1003667,222204,2023-04-22,103070,65,gruen,blau,,dark olive/marine,true,1003667-13,,,,Langarm,,,,Polyester,100,,,,Kordelzug,
uhlsport,10264421_1003667K_013,uhlsport Reaction Torwartset Grün Blau,1001,Torwarttrikots,10264421,uhlsport,1003667,Uhl_T_TEX,1003667K,222204,2023-04-22,103070,65,gruen,blau,,dark olive/marine,true,1003667-13AA,Trikots,Trikot-Sets,,Langarm,Kurz,,Rundhals,Polyester,100,,,,Kordelzug,Atmungsaktivität;Bequem;Leicht;Schweißableitend;smartbreathe LITE
reusch,10264709_5226200_7702,Reusch GK Training GK-Pants Kids,1002,Torwarthosen,10264709,Reusch,5226200,Reu_E_Klei,5226200,222202,2023-04-24,103071,66,schwarz,silber,,black/silver,false,5226200-7702,Torhüter,Torhüter - Hosen,,,Lang,eng,,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend
reusch,10264714_5118705_7050,Reusch Match Torwartshort Schwarz F7050,1002,Torwarthosen,10264714,Reusch,5118705,Reu_E_Klei,5118705,222202,2023-04-24,103071,67,schwarz,gruen,,black / desert green,true,5118705-7050,Torhüter,Torhüter - Hosen,,,,normal,,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend
reusch,10264728_5227215_7702,Reusch Contest Advance 3/4 Torwartshort,1002,Torwarthosen,10264728,Reusch,5227215,Reu_E_Klei,5227215,222202,2023-04-24,103071,67,schwarz,silber,,black / silver,false,5227215-7702,Torhüter,Torhüter - Hosen,,,3/4,eng,,Polyester,100,,,,,Atmungsaktivität;Bequem;Leicht;Schweißableitend
uhlsport,10267328_1005637K_002,Uhlsport Bionikframe Padded Tight Kids,1002,Torwarthosen,10267328,uhlsport,1005637,Uhl_T_TEX,1005637K,222204,2023-10-10,103071,66,schwarz,,,schwarz,true,1005637-02AA,Underwear,Underwear - Hosen,,,,kompression,,Polyester,91,Elastodien,9,,,Dämpfung;Elastizität;Kompression;Leicht
uhlsport,10272411_100366712_112,uhlsport Reaction Torwartset Weiss F12,1001,Torwarttrikots,10272411,uhlsport,1003667,Uhl_T_TEX,1003667,222204,2023-10-13,103070,65,weiss,,,weiß/marine,true,100366712-112,,,,Langarm,,,,Polyester,100,,,,Kordelzug,
adidas,10275785_IK4905_000,adidas Tiro 24 Pro Torwartshort Gelb,1002,Torwarthosen,10275785,adidas,IK4905,Adi_T_US,IFC28,222211,2024-02-13,103071,67,gelb,,,sesoye,true,IK4905,Torhüter,Torhüter - Hosen,Tiro,,Kurz,schmal,,Polyester,100,,,allgemein,,Atmungsaktivität;Bequem;Leicht;Schweißableitend
adidas,10275787_IK4906_000,adidas Tiro 24 Pro Torwarttrikot Gelb,1001,Torwarttrikots,10275787,adidas,IK4906,Adi_T_US,IKM06,222211,2024-02-22,103070,65,gelb,,,sesoye,true,IK4906,Torhüter,Torhüter - Trikots,Tiro,Kurzarm,Normal,schmal,Stehkragen,Polyester,100,,,,,
adidas,10275789_IK4907_000,adidas Tiro 24 Pro Torwarttrikot langar,1001,Torwarttrikots,10275789,adidas,IK4907,Adi_T_US,IKM07,222211,2024-02-06,103070,,gelb,,,sesoye,true,IK4907,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,Rundhals,Polyester,100,,,,,Atmungsaktivität;Bequem;Haltbarkeit;Leicht;Schweißableitend
adidas,10275791_IK4908_000,adidas Tiro 24 Pro Tight GK-Pants,1002,Torwarthosen,10275791,adidas,IK4908,Adi_T_US,IKM08,222211,2024-03-20,103071,66,gelb,,,sesoye,true,IK4908,Torhüter,Torhüter - Hosen,,,Lang,,,Polyester,86,Elasthan,14,,,AEROREADY;Atmungsaktivität;Bequem;Haltbarkeit;Schweißableitend
adidas,10276011_IN0405_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,10276011,adidas,IN0405,Adi_T_US,KMC64,222211,2024-02-06,103070,65,schwarz,,,black,true,IN0405,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,Rundhals,Polyester,100,,,allgemein,,Atmungsaktivität;Bequem;Haltbarkeit;Schweißableitend
adidas,10276013_IN0406_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,10276013,adidas,IN0406,Adi_T_US,KMC64,222211,2024-02-06,103070,65,lila,,,purple,true,IN0406,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,Rundhals,Polyester,100,,,allgemein,,Atmungsaktivität;Bequem;Haltbarkeit;Schweißableitend
adidas,10276015_IN0407_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,10276015,adidas,IN0407,Adi_T_US,KMC64,222211,2024-03-06,103070,65,rot,,,red,true,IN0407,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,Rundhals,Polyester,100,,,allgemein,,Atmungsaktivität;Bequem;Haltbarkeit;Schweißableitend
adidas,10276017_IN0410_000,adidas Tiro 24 Competition Torwarttriko,1001,Torwarttrikots,10276017,adidas,IN0410,Adi_T_US,KMC64,222211,2024-02-06,103070,65,blau,,,seblbu,true,IN0410,Torhüter,Torhüter - Trikots,Tiro,Langarm,,schmal,Rundhals,Polyester,100,,,allgemein,,
